"Plot Title: slicemsNEW"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 21186437, SEN S/N: 20898458)","Rain, in (LGR S/N: 21186437, SEN S/N: 20914545)","Wetness, % (LGR S/N: 21186437, SEN S/N: 21182997)"
6127,04/22/23 06:30:47 AM,50.400,0.000,78.24
6128,04/22/23 06:45:47 AM,50.797,0.000,34.12
6129,04/22/23 07:00:47 AM,51.282,0.000,18.24
6130,04/22/23 07:15:47 AM,51.984,0.000,11.76
6131,04/22/23 07:30:47 AM,51.940,0.000,9.41
6132,04/22/23 07:45:47 AM,52.335,0.000,8.82
6133,04/22/23 08:00:47 AM,52.860,0.000,5.88
6134,04/22/23 08:15:47 AM,54.820,0.000,5.88
6135,04/22/23 08:30:47 AM,55.733,0.000,5.88
6136,04/22/23 08:45:47 AM,55.906,0.000,5.88
6137,04/22/23 09:00:47 AM,56.944,0.000,5.88
6138,04/22/23 09:15:47 AM,57.463,0.000,5.88
6139,04/22/23 09:30:47 AM,57.893,0.000,5.88
6140,04/22/23 09:45:47 AM,58.928,0.000,5.88
6141,04/22/23 10:00:47 AM,59.358,0.000,5.88
6142,04/22/23 10:15:47 AM,61.891,0.000,5.88
6143,04/22/23 10:30:47 AM,63.819,0.000,5.88
6144,04/22/23 10:45:47 AM,65.359,0.000,5.88
6145,04/22/23 11:00:47 AM,67.500,0.000,5.88
6146,04/22/23 11:15:47 AM,66.943,0.000,5.29
6147,04/22/23 11:30:47 AM,66.214,0.000,5.29
6148,04/22/23 11:45:47 AM,67.798,0.000,5.88
6149,04/22/23 12:00:47 PM,67.500,0.000,5.29
6150,04/22/23 12:15:47 PM,67.071,0.000,5.29
6151,04/22/23 12:30:47 PM,68.356,0.000,5.29
6152,04/22/23 12:45:47 PM,69.427,0.000,5.29
6153,04/22/23 01:00:47 PM,69.471,0.000,5.29
6154,04/22/23 01:15:47 PM,70.543,0.000,4.71
6155,04/22/23 01:30:47 PM,69.343,0.000,5.29
6156,04/22/23 01:45:47 PM,69.814,0.000,5.29
6157,04/22/23 02:00:47 PM,69.942,0.000,5.29
6158,04/22/23 02:15:47 PM,69.300,0.000,5.29
6159,04/22/23 02:30:47 PM,68.484,0.000,4.71
6160,04/22/23 02:45:47 PM,67.757,0.000,4.71
6161,04/22/23 03:00:47 PM,66.943,0.000,4.71
6162,04/22/23 03:15:47 PM,67.757,0.000,4.71
6163,04/22/23 03:30:47 PM,68.056,0.000,4.71
6164,04/22/23 03:45:47 PM,67.071,0.000,4.71
6165,04/22/23 04:00:47 PM,66.729,0.000,4.71
6166,04/22/23 04:15:47 PM,65.916,0.000,4.71
6167,04/22/23 04:30:47 PM,64.503,0.000,4.71
6168,04/22/23 04:45:47 PM,64.375,0.000,4.71
6169,04/22/23 05:00:47 PM,63.433,0.000,4.71
6170,04/22/23 05:15:47 PM,62.191,0.000,4.71
6171,04/22/23 05:30:47 PM,62.062,0.000,5.29
6172,04/22/23 05:45:47 PM,60.474,0.000,5.29
6173,04/22/23 06:00:47 PM,59.702,0.000,5.29
6174,04/22/23 06:15:47 PM,58.626,0.000,5.29
6175,04/22/23 06:30:47 PM,57.592,0.000,11.76
6176,04/22/23 06:45:47 PM,55.949,0.000,12.35
6177,04/22/23 07:00:47 PM,55.168,0.000,12.35
6178,04/22/23 07:15:47 PM,54.820,0.000,10.00
6179,04/22/23 07:30:47 PM,55.690,0.000,9.41
6180,04/22/23 07:45:47 PM,56.599,0.000,8.24
6181,04/22/23 08:00:47 PM,56.642,0.000,8.82
6182,04/22/23 08:15:47 PM,56.642,0.000,7.65
6183,04/22/23 08:30:47 PM,56.728,0.000,7.65
6184,04/22/23 08:45:47 PM,56.383,0.000,7.65
6185,04/22/23 09:00:47 PM,55.472,0.000,8.82
6186,04/22/23 09:15:47 PM,54.387,0.000,100.00
6187,04/22/23 09:30:47 PM,53.427,0.000,100.00
6188,04/22/23 09:45:47 PM,52.597,0.000,100.00
6189,04/22/23 10:00:47 PM,52.072,0.008,100.00
6190,04/22/23 10:15:47 PM,51.940,0.031,100.00
6191,04/22/23 10:30:47 PM,51.764,0.039,100.00
6192,04/22/23 10:45:47 PM,51.633,0.016,100.00
6193,04/22/23 11:00:47 PM,51.678,0.016,100.00
6194,04/22/23 11:15:47 PM,51.678,0.016,100.00
6195,04/22/23 11:30:47 PM,51.678,0.016,100.00
6196,04/22/23 11:45:47 PM,51.633,0.016,100.00
6197,04/23/23 12:00:47 AM,51.633,0.031,100.00
6198,04/23/23 12:15:47 AM,51.544,0.008,100.00
6199,04/23/23 12:30:47 AM,51.458,0.016,100.00
6200,04/23/23 12:45:47 AM,51.237,0.008,100.00
6201,04/23/23 01:00:47 AM,51.062,0.024,100.00
6202,04/23/23 01:15:47 AM,50.974,0.031,100.00
6203,04/23/23 01:30:47 AM,50.974,0.024,100.00
6204,04/23/23 01:45:47 AM,51.017,0.008,100.00
6205,04/23/23 02:00:47 AM,51.105,0.008,100.00
6206,04/23/23 02:15:47 AM,51.148,0.008,100.00
6207,04/23/23 02:30:47 AM,51.148,0.016,100.00
6208,04/23/23 02:45:47 AM,51.105,0.016,100.00
6209,04/23/23 03:00:47 AM,51.017,0.024,100.00
6210,04/23/23 03:15:47 AM,50.886,0.000,100.00
6211,04/23/23 03:30:47 AM,50.621,0.016,100.00
6212,04/23/23 03:45:47 AM,50.135,0.000,100.00
6213,04/23/23 04:00:47 AM,49.870,0.000,100.00
6214,04/23/23 04:15:47 AM,49.428,0.000,100.00
6215,04/23/23 04:30:47 AM,49.028,0.000,100.00
6216,04/23/23 04:45:47 AM,48.628,0.000,100.00
6217,04/23/23 05:00:47 AM,48.315,0.000,100.00
6218,04/23/23 05:15:47 AM,48.049,0.008,100.00
6219,04/23/23 05:30:47 AM,47.647,0.000,100.00
6220,04/23/23 05:45:47 AM,47.467,0.000,100.00
6221,04/23/23 06:00:47 AM,47.914,0.000,100.00
6222,04/23/23 06:15:47 AM,48.004,0.000,100.00
6223,04/23/23 06:30:47 AM,47.914,0.000,100.00
6224,04/23/23 06:45:47 AM,48.049,0.000,100.00
6225,04/23/23 07:00:47 AM,48.315,0.000,58.82
6226,04/23/23 07:15:47 AM,48.583,0.000,10.00
6227,04/23/23 07:30:47 AM,49.294,0.000,8.82
6228,04/23/23 07:45:47 AM,49.338,0.000,12.35
6229,04/23/23 08:00:47 AM,50.180,0.000,7.06
6230,04/23/23 08:15:47 AM,50.752,0.000,7.06
6231,04/23/23 08:30:47 AM,50.841,0.000,6.47
6232,04/23/23 08:45:47 AM,50.576,0.000,24.71
6233,04/23/23 09:00:47 AM,49.825,0.000,100.00
6234,04/23/23 09:15:47 AM,50.180,0.000,100.00
6235,04/23/23 09:30:47 AM,51.589,0.000,24.71
6236,04/23/23 09:45:47 AM,51.413,0.000,15.29
6237,04/23/23 10:00:47 AM,50.180,0.000,100.00
6238,04/23/23 10:15:47 AM,50.092,0.000,100.00
6239,04/23/23 10:30:47 AM,50.621,0.000,96.47
6240,04/23/23 10:45:47 AM,50.576,0.000,100.00
6241,04/23/23 11:00:47 AM,51.809,0.000,27.65
6242,04/23/23 11:15:47 AM,53.341,0.000,19.41
6243,04/23/23 11:30:47 AM,54.037,0.000,12.94
6244,04/23/23 11:45:47 AM,55.647,0.000,8.82
6245,04/23/23 12:00:47 PM,57.807,0.000,4.71
6246,04/23/23 12:15:47 PM,54.473,0.000,4.71
6247,04/23/23 12:30:47 PM,52.509,0.000,4.71
6248,04/23/23 12:45:47 PM,53.994,0.000,4.71
6249,04/23/23 01:00:47 PM,52.335,0.000,4.71
6250,04/23/23 01:15:47 PM,51.237,0.000,4.71
6251,04/23/23 01:30:47 PM,52.160,0.000,4.71
6252,04/23/23 01:45:47 PM,51.809,0.000,5.29
6253,04/23/23 02:00:47 PM,52.203,0.000,4.71
6254,04/23/23 02:15:47 PM,51.633,0.000,5.29
6255,04/23/23 02:30:47 PM,51.325,0.000,4.71
6256,04/23/23 02:45:47 PM,51.678,0.000,4.71
6257,04/23/23 03:00:47 PM,51.237,0.000,4.71
6258,04/23/23 03:15:47 PM,51.193,0.000,4.71
6259,04/23/23 03:30:47 PM,50.356,0.000,4.71
6260,04/23/23 03:45:47 PM,50.445,0.000,4.71
6261,04/23/23 04:00:47 PM,51.193,0.000,4.71
6262,04/23/23 04:15:47 PM,50.488,0.000,4.71
6263,04/23/23 04:30:47 PM,49.692,0.000,4.71
6264,04/23/23 04:45:47 PM,49.561,0.000,4.71
6265,04/23/23 05:00:47 PM,49.338,0.000,4.71
6266,04/23/23 05:15:47 PM,48.850,0.000,4.71
6267,04/23/23 05:30:47 PM,48.583,0.000,4.71
6268,04/23/23 05:45:47 PM,48.405,0.000,4.71
6269,04/23/23 06:00:47 PM,47.781,0.000,4.71
6270,04/23/23 06:15:47 PM,47.289,0.000,4.71
6271,04/23/23 06:30:47 PM,46.661,0.000,4.71
6272,04/23/23 06:45:47 PM,45.986,0.000,5.29
6273,04/23/23 07:00:47 PM,45.669,0.000,4.71
6274,04/23/23 07:15:47 PM,45.217,0.000,5.29
6275,04/23/23 07:30:47 PM,44.809,0.000,5.29
6276,04/23/23 07:45:47 PM,44.355,0.000,5.29
6277,04/23/23 08:00:47 PM,44.218,0.000,5.88
6278,04/23/23 08:15:47 PM,43.990,0.000,7.65
6279,04/23/23 08:30:47 PM,43.671,0.000,6.47
6280,04/23/23 08:45:47 PM,43.306,0.000,23.53
6281,04/23/23 09:00:47 PM,43.167,0.000,100.00
6282,04/23/23 09:15:47 PM,43.167,0.000,100.00
6283,04/23/23 09:30:47 PM,43.259,0.000,100.00
6284,04/23/23 09:45:47 PM,43.167,0.000,100.00
6285,04/23/23 10:00:47 PM,42.892,0.000,100.00
6286,04/23/23 10:15:47 PM,42.616,0.000,100.00
6287,04/23/23 10:30:47 PM,42.433,0.000,100.00
6288,04/23/23 10:45:47 PM,42.433,0.000,100.00
6289,04/23/23 11:00:47 PM,42.294,0.008,100.00
6290,04/23/23 11:15:47 PM,42.341,0.016,100.00
6291,04/23/23 11:30:47 PM,42.294,0.000,100.00
6292,04/23/23 11:45:47 PM,42.294,0.000,100.00
6293,04/24/23 12:00:47 AM,42.294,0.008,100.00
6294,04/24/23 12:15:47 AM,42.202,0.016,100.00
6295,04/24/23 12:30:47 AM,42.247,0.008,100.00
6296,04/24/23 12:45:47 AM,42.202,0.000,100.00
6297,04/24/23 01:00:47 AM,42.202,0.016,100.00
6298,04/24/23 01:15:47 AM,42.156,0.008,100.00
6299,04/24/23 01:30:47 AM,42.109,0.000,100.00
6300,04/24/23 01:45:47 AM,42.202,0.008,100.00
6301,04/24/23 02:00:47 AM,42.109,0.000,100.00
6302,04/24/23 02:15:47 AM,42.202,0.000,100.00
6303,04/24/23 02:30:47 AM,42.156,0.000,100.00
6304,04/24/23 02:45:47 AM,42.202,0.000,100.00
6305,04/24/23 03:00:47 AM,42.156,0.000,100.00
6306,04/24/23 03:15:47 AM,42.156,0.008,100.00
6307,04/24/23 03:30:47 AM,42.156,0.000,100.00
6308,04/24/23 03:45:47 AM,42.202,0.000,100.00
6309,04/24/23 04:00:47 AM,42.247,0.008,100.00
6310,04/24/23 04:15:47 AM,42.156,0.008,100.00
6311,04/24/23 04:30:47 AM,42.109,0.008,100.00
6312,04/24/23 04:45:47 AM,41.878,0.008,100.00
6313,04/24/23 05:00:47 AM,41.554,0.008,100.00
6314,04/24/23 05:15:47 AM,41.648,0.000,100.00
6315,04/24/23 05:30:47 AM,41.832,0.000,100.00
6316,04/24/23 05:45:47 AM,41.970,0.000,100.00
6317,04/24/23 06:00:47 AM,42.064,0.000,100.00
6318,04/24/23 06:15:47 AM,42.202,0.008,100.00
6319,04/24/23 06:30:47 AM,42.433,0.008,100.00
6320,04/24/23 06:45:47 AM,42.616,0.000,100.00
6321,04/24/23 07:00:47 AM,43.763,0.000,100.00
6322,04/24/23 07:15:47 AM,45.534,0.000,25.29
6323,04/24/23 07:30:47 AM,43.900,0.000,45.29
6324,04/24/23 07:45:47 AM,44.355,0.000,7.65
6325,04/24/23 08:00:47 AM,45.444,0.000,100.00
6326,04/24/23 08:15:47 AM,44.764,0.000,100.00
6327,04/24/23 08:30:47 AM,44.537,0.000,100.00
6328,04/24/23 08:45:47 AM,44.764,0.000,100.00
6329,04/24/23 09:00:47 AM,46.886,0.000,15.88
6330,04/24/23 09:15:47 AM,47.289,0.000,5.29
6331,04/24/23 09:30:47 AM,48.315,0.000,5.29
6332,04/24/23 09:45:47 AM,49.116,0.000,5.29
6333,04/24/23 10:00:47 AM,49.782,0.000,5.29
6334,04/24/23 10:15:47 AM,52.335,0.000,5.29
6335,04/24/23 10:30:47 AM,52.903,0.000,5.29
6336,04/24/23 10:45:47 AM,54.255,0.000,5.29
6337,04/24/23 11:00:47 AM,54.255,0.000,4.71
6338,04/24/23 11:15:47 AM,55.125,0.000,4.71
6339,04/24/23 11:30:47 AM,58.971,0.000,4.12
6340,04/24/23 11:45:47 AM,53.733,0.000,4.12
6341,04/24/23 12:00:47 PM,53.951,0.000,4.12
6342,04/24/23 12:15:47 PM,53.951,0.000,4.12
6343,04/24/23 12:30:47 PM,53.908,0.000,4.12
6344,04/24/23 12:45:47 PM,56.556,0.000,4.12
6345,04/24/23 01:00:47 PM,56.208,0.000,4.71
6346,04/24/23 01:15:47 PM,58.455,0.000,4.71
6347,04/24/23 01:30:47 PM,58.411,0.000,4.71
6348,04/24/23 01:45:47 PM,59.099,0.000,4.12
6349,04/24/23 02:00:47 PM,55.558,0.000,4.12
6350,04/24/23 02:15:47 PM,55.299,0.000,4.12
6351,04/24/23 02:30:47 PM,56.858,0.000,4.12
6352,04/24/23 02:45:47 PM,55.299,0.000,4.12
6353,04/24/23 03:00:47 PM,55.472,0.000,4.12
6354,04/24/23 03:15:47 PM,54.516,0.000,4.12
6355,04/24/23 03:30:47 PM,55.386,0.000,4.12
6356,04/24/23 03:45:47 PM,54.300,0.000,4.12
6357,04/24/23 04:00:47 PM,54.037,0.000,4.12
6358,04/24/23 04:15:47 PM,53.951,0.000,4.12
6359,04/24/23 04:30:47 PM,53.776,0.000,4.12
6360,04/24/23 04:45:47 PM,53.472,0.000,4.12
6361,04/24/23 05:00:47 PM,53.035,0.000,4.12
6362,04/24/23 05:15:47 PM,53.078,0.000,4.12
6363,04/24/23 05:30:47 PM,52.378,0.000,4.12
6364,04/24/23 05:45:47 PM,51.501,0.000,4.12
6365,04/24/23 06:00:47 PM,50.664,0.000,4.12
6366,04/24/23 06:15:47 PM,49.914,0.000,4.12
6367,04/24/23 06:30:47 PM,49.383,0.000,4.12
6368,04/24/23 06:45:47 PM,48.493,0.000,4.71
6369,04/24/23 07:00:47 PM,47.289,0.000,5.29
6370,04/24/23 07:15:47 PM,46.346,0.000,32.35
6371,04/24/23 07:30:47 PM,44.764,0.000,100.00
6372,04/24/23 07:45:47 PM,43.763,0.000,100.00
6373,04/24/23 08:00:47 PM,43.306,0.000,100.00
6374,04/24/23 08:15:47 PM,43.624,0.000,100.00
6375,04/24/23 08:30:47 PM,45.127,0.000,100.00
6376,04/24/23 08:45:47 PM,45.399,0.000,91.18
6377,04/24/23 09:00:47 PM,45.399,0.000,29.41
6378,04/24/23 09:15:47 PM,44.582,0.000,99.41
6379,04/24/23 09:30:47 PM,44.627,0.000,68.82
6380,04/24/23 09:45:47 PM,44.537,0.000,99.41
6381,04/24/23 10:00:47 PM,43.534,0.000,100.00
6382,04/24/23 10:15:47 PM,42.109,0.000,100.00
6383,04/24/23 10:30:47 PM,41.322,0.000,100.00
6384,04/24/23 10:45:47 PM,41.137,0.000,100.00
6385,04/24/23 11:00:47 PM,40.811,0.000,100.00
6386,04/24/23 11:15:47 PM,40.579,0.000,100.00
6387,04/24/23 11:30:47 PM,40.251,0.000,100.00
6388,04/24/23 11:45:47 PM,40.251,0.000,100.00
6389,04/25/23 12:00:47 AM,40.204,0.000,100.00
6390,04/25/23 12:15:47 AM,40.017,0.000,100.00
6391,04/25/23 12:30:47 AM,39.736,0.000,100.00
6392,04/25/23 12:45:47 AM,39.267,0.000,100.00
6393,04/25/23 01:00:47 AM,39.313,0.000,100.00
6394,04/25/23 01:15:47 AM,39.173,0.000,100.00
6395,04/25/23 01:30:47 AM,38.748,0.000,100.00
6396,04/25/23 01:45:47 AM,38.511,0.000,100.00
6397,04/25/23 02:00:47 AM,38.179,0.000,100.00
6398,04/25/23 02:15:47 AM,37.513,0.000,100.00
6399,04/25/23 02:30:47 AM,37.179,0.000,100.00
6400,04/25/23 02:45:47 AM,37.751,0.000,100.00
6401,04/25/23 03:00:47 AM,38.084,0.000,100.00
6402,04/25/23 03:15:47 AM,37.560,0.000,100.00
6403,04/25/23 03:30:47 AM,37.416,0.000,100.00
6404,04/25/23 03:45:47 AM,37.081,0.000,100.00
6405,04/25/23 04:00:47 AM,37.751,0.000,100.00
6406,04/25/23 04:15:47 AM,37.321,0.000,100.00
6407,04/25/23 04:30:47 AM,37.130,0.000,100.00
6408,04/25/23 04:45:47 AM,36.459,0.000,100.00
6409,04/25/23 05:00:47 AM,36.459,0.000,100.00
6410,04/25/23 05:15:47 AM,36.459,0.000,100.00
6411,04/25/23 05:30:47 AM,36.505,0.000,100.00
6412,04/25/23 05:45:47 AM,36.986,0.000,100.00
6413,04/25/23 06:00:47 AM,37.942,0.000,100.00
6414,04/25/23 06:15:47 AM,38.700,0.000,100.00
6415,04/25/23 06:30:47 AM,40.251,0.000,100.00
6416,04/25/23 06:45:47 AM,42.386,0.000,100.00
6417,04/25/23 07:00:47 AM,42.984,0.000,100.00
6418,04/25/23 07:15:47 AM,44.946,0.000,100.00
6419,04/25/23 07:30:47 AM,43.853,0.000,100.00
6420,04/25/23 07:45:47 AM,44.445,0.000,100.00
6421,04/25/23 08:00:47 AM,46.661,0.000,31.18
6422,04/25/23 08:15:47 AM,49.249,0.000,5.88
6423,04/25/23 08:30:47 AM,51.764,0.000,5.29
6424,04/25/23 08:45:47 AM,52.903,0.000,4.71
6425,04/25/23 09:00:47 AM,53.820,0.000,5.29
6426,04/25/23 09:15:47 AM,55.515,0.000,4.71
6427,04/25/23 09:30:47 AM,56.340,0.000,4.71
6428,04/25/23 09:45:47 AM,57.592,0.000,4.71
6429,04/25/23 10:00:47 AM,58.023,0.000,5.29
6430,04/25/23 10:15:47 AM,59.529,0.000,4.71
6431,04/25/23 10:30:47 AM,60.818,0.000,4.71
6432,04/25/23 10:45:47 AM,60.861,0.000,4.71
6433,04/25/23 11:00:47 AM,62.233,0.000,4.71
6434,04/25/23 11:15:47 AM,62.620,0.000,4.71
6435,04/25/23 11:30:47 AM,65.017,0.000,4.71
6436,04/25/23 11:45:47 AM,64.288,0.000,4.71
6437,04/25/23 12:00:47 PM,65.188,0.000,4.71
6438,04/25/23 12:15:47 PM,66.643,0.000,4.71
6439,04/25/23 12:30:47 PM,66.000,0.000,4.71
6440,04/25/23 12:45:47 PM,65.916,0.000,4.71
6441,04/25/23 01:00:47 PM,65.059,0.000,4.12
6442,04/25/23 01:15:47 PM,66.087,0.000,4.12
6443,04/25/23 01:30:47 PM,66.729,0.000,4.12
6444,04/25/23 01:45:47 PM,64.632,0.000,4.12
6445,04/25/23 02:00:47 PM,65.745,0.000,4.12
6446,04/25/23 02:15:47 PM,65.745,0.000,4.12
6447,04/25/23 02:30:47 PM,65.530,0.000,4.12
6448,04/25/23 02:45:47 PM,63.946,0.000,3.53
6449,04/25/23 03:00:47 PM,63.304,0.000,3.53
6450,04/25/23 03:15:47 PM,63.689,0.000,3.53
6451,04/25/23 03:30:47 PM,62.875,0.000,3.53
6452,04/25/23 03:45:47 PM,62.962,0.000,3.53
6453,04/25/23 04:00:47 PM,62.362,0.000,3.53
6454,04/25/23 04:15:47 PM,61.977,0.000,3.53
6455,04/25/23 04:30:47 PM,61.891,0.000,3.53
6456,04/25/23 04:45:47 PM,61.333,0.000,3.53
6457,04/25/23 05:00:47 PM,60.132,0.000,3.53
6458,04/25/23 05:15:47 PM,58.885,0.000,3.53
6459,04/25/23 05:30:47 PM,58.023,0.000,4.12
6460,04/25/23 05:45:47 PM,56.815,0.000,3.53
6461,04/25/23 06:00:47 PM,55.776,0.000,3.53
6462,04/25/23 06:15:47 PM,55.429,0.000,4.12
6463,04/25/23 06:30:47 PM,54.255,0.000,4.12
6464,04/25/23 06:45:47 PM,53.865,0.000,4.12
6465,04/25/23 07:00:47 PM,53.078,0.000,4.12
6466,04/25/23 07:15:47 PM,52.378,0.000,4.12
6467,04/25/23 07:30:47 PM,51.764,0.000,4.12
6468,04/25/23 07:45:47 PM,51.105,0.000,4.12
6469,04/25/23 08:00:47 PM,50.709,0.000,4.12
6470,04/25/23 08:15:47 PM,49.116,0.000,5.29
6471,04/25/23 08:30:47 PM,49.338,0.000,4.71
6472,04/25/23 08:45:47 PM,48.938,0.000,4.71
6473,04/25/23 09:00:47 PM,48.717,0.000,4.71
6474,04/25/23 09:15:47 PM,50.002,0.000,4.71
6475,04/25/23 09:30:47 PM,49.383,0.000,4.71
6476,04/25/23 09:45:47 PM,48.360,0.000,4.71
6477,04/25/23 10:00:47 PM,48.360,0.000,4.71
6478,04/25/23 10:15:47 PM,47.914,0.000,4.71
6479,04/25/23 10:30:47 PM,48.405,0.000,4.71
6480,04/25/23 10:45:47 PM,48.493,0.000,4.71
6481,04/25/23 11:00:47 PM,47.914,0.000,4.71
6482,04/25/23 11:15:47 PM,46.616,0.000,5.88
6483,04/25/23 11:30:47 PM,46.301,0.000,5.88
6484,04/25/23 11:45:47 PM,46.256,0.000,12.94
6485,04/26/23 12:00:47 AM,45.851,0.000,5.88
6486,04/26/23 12:15:47 AM,45.851,0.000,6.47
6487,04/26/23 12:30:47 AM,46.166,0.000,30.00
6488,04/26/23 12:45:47 AM,45.669,0.000,81.76
6489,04/26/23 01:00:47 AM,44.946,0.000,100.00
6490,04/26/23 01:15:47 AM,44.764,0.000,100.00
6491,04/26/23 01:30:47 AM,44.901,0.000,100.00
6492,04/26/23 01:45:47 AM,45.217,0.000,100.00
6493,04/26/23 02:00:47 AM,45.354,0.000,100.00
6494,04/26/23 02:15:47 AM,44.901,0.000,100.00
6495,04/26/23 02:30:47 AM,44.445,0.000,100.00
6496,04/26/23 02:45:47 AM,44.037,0.000,100.00
6497,04/26/23 03:00:47 AM,44.173,0.000,100.00
6498,04/26/23 03:15:47 AM,44.127,0.000,100.00
6499,04/26/23 03:30:47 AM,43.945,0.000,100.00
6500,04/26/23 03:45:47 AM,43.716,0.000,100.00
6501,04/26/23 04:00:47 AM,43.716,0.000,100.00
6502,04/26/23 04:15:47 AM,43.306,0.000,100.00
6503,04/26/23 04:30:47 AM,43.122,0.000,100.00
6504,04/26/23 04:45:47 AM,42.984,0.000,100.00
6505,04/26/23 05:00:47 AM,42.984,0.000,100.00
6506,04/26/23 05:15:47 AM,42.800,0.000,100.00
6507,04/26/23 05:30:47 AM,42.800,0.000,100.00
6508,04/26/23 05:45:47 AM,43.259,0.000,100.00
6509,04/26/23 06:00:47 AM,44.537,0.000,100.00
6510,04/26/23 06:15:47 AM,45.489,0.000,100.00
6511,04/26/23 06:30:47 AM,46.661,0.000,100.00
6512,04/26/23 06:45:47 AM,47.602,0.000,100.00
6513,04/26/23 07:00:47 AM,49.959,0.000,100.00
6514,04/26/23 07:15:47 AM,53.559,0.000,47.65
6515,04/26/23 07:30:47 AM,54.691,0.000,5.29
6516,04/26/23 07:45:47 AM,54.255,0.000,4.71
6517,04/26/23 08:00:47 AM,56.165,0.000,4.71
6518,04/26/23 08:15:47 AM,57.420,0.000,4.71
6519,04/26/23 08:30:47 AM,59.830,0.000,4.71
6520,04/26/23 08:45:47 AM,61.761,0.000,5.29
6521,04/26/23 09:00:47 AM,63.219,0.000,5.29
6522,04/26/23 09:15:47 AM,63.433,0.000,4.71
6523,04/26/23 09:30:47 AM,64.288,0.000,4.71
6524,04/26/23 09:45:47 AM,66.087,0.000,4.71
6525,04/26/23 10:00:47 AM,67.543,0.000,4.71
6526,04/26/23 10:15:47 AM,68.227,0.000,4.71
6527,04/26/23 10:30:47 AM,69.170,0.000,4.71
6528,04/26/23 10:45:47 AM,70.029,0.000,4.71
6529,04/26/23 11:00:47 AM,71.964,0.000,4.71
6530,04/26/23 11:15:47 AM,71.577,0.000,4.71
6531,04/26/23 11:30:47 AM,71.748,0.000,4.71
6532,04/26/23 11:45:47 AM,72.653,0.000,4.71
6533,04/26/23 12:00:47 PM,73.904,0.000,5.29
6534,04/26/23 12:15:47 PM,74.899,0.000,4.71
6535,04/26/23 12:30:47 PM,75.029,0.000,4.71
6536,04/26/23 12:45:47 PM,75.247,0.000,4.71
6537,04/26/23 01:00:47 PM,76.768,0.000,4.71
6538,04/26/23 01:15:47 PM,76.507,0.000,4.12
6539,04/26/23 01:30:47 PM,74.856,0.000,4.12
6540,04/26/23 01:45:47 PM,74.467,0.000,4.71
6541,04/26/23 02:00:47 PM,74.813,0.000,4.71
6542,04/26/23 02:15:47 PM,75.160,0.000,4.12
6543,04/26/23 02:30:47 PM,74.467,0.000,4.12
6544,04/26/23 02:45:47 PM,74.077,0.000,3.53
6545,04/26/23 03:00:47 PM,73.990,0.000,4.12
6546,04/26/23 03:15:47 PM,73.645,0.000,4.12
6547,04/26/23 03:30:47 PM,73.515,0.000,4.12
6548,04/26/23 03:45:47 PM,71.404,0.000,3.53
6549,04/26/23 04:00:47 PM,71.274,0.000,3.53
6550,04/26/23 04:15:47 PM,70.543,0.000,3.53
6551,04/26/23 04:30:47 PM,69.985,0.000,3.53
6552,04/26/23 04:45:47 PM,69.256,0.000,3.53
6553,04/26/23 05:00:47 PM,68.443,0.000,3.53
6554,04/26/23 05:15:47 PM,68.013,0.000,3.53
6555,04/26/23 05:30:47 PM,67.413,0.000,3.53
6556,04/26/23 05:45:47 PM,65.916,0.000,3.53
6557,04/26/23 06:00:47 PM,64.760,0.000,3.53
6558,04/26/23 06:15:47 PM,63.518,0.000,3.53
6559,04/26/23 06:30:47 PM,63.390,0.000,3.53
6560,04/26/23 06:45:47 PM,62.447,0.000,3.53
6561,04/26/23 07:00:47 PM,60.991,0.000,3.53
6562,04/26/23 07:15:47 PM,59.185,0.000,3.53
6563,04/26/23 07:30:47 PM,58.239,0.000,3.53
6564,04/26/23 07:45:47 PM,57.333,0.000,3.53
6565,04/26/23 08:00:47 PM,56.556,0.000,3.53
6566,04/26/23 08:15:47 PM,57.376,0.000,3.53
6567,04/26/23 08:30:47 PM,56.858,0.000,3.53
6568,04/26/23 08:45:47 PM,56.035,0.000,3.53
6569,04/26/23 09:00:47 PM,55.256,0.000,3.53
6570,04/26/23 09:15:47 PM,54.995,0.000,4.12
6571,04/26/23 09:30:47 PM,55.168,0.000,4.12
6572,04/26/23 09:45:47 PM,55.256,0.000,4.12
6573,04/26/23 10:00:47 PM,54.952,0.000,4.12
6574,04/26/23 10:15:47 PM,54.648,0.000,4.12
6575,04/26/23 10:30:47 PM,54.734,0.000,4.12
6576,04/26/23 10:45:47 PM,54.387,0.000,4.12
6577,04/26/23 11:00:47 PM,54.430,0.000,4.12
6578,04/26/23 11:15:47 PM,53.820,0.000,4.71
6579,04/26/23 11:30:47 PM,53.559,0.000,4.12
6580,04/26/23 11:45:47 PM,54.169,0.000,4.71
6581,04/27/23 12:00:47 AM,55.081,0.000,4.71
6582,04/27/23 12:15:47 AM,53.690,0.000,4.71
6583,04/27/23 12:30:47 AM,53.427,0.000,8.82
6584,04/27/23 12:45:47 AM,52.466,0.000,23.53
6585,04/27/23 01:00:47 AM,51.413,0.000,94.71
6586,04/27/23 01:15:47 AM,51.589,0.000,80.59
6587,04/27/23 01:30:47 AM,52.072,0.000,26.47
6588,04/27/23 01:45:47 AM,51.370,0.000,100.00
