"Plot Title: slicmix"
"#","Date Time, GMT-08:00","Wetness, % (LGR S/N: 21211901, SEN S/N: 21183001)","Temp, °F (LGR S/N: 21211901, SEN S/N: 21212618)","Temperature, *C (LGR S/N: 21211901, SEN S/N: 21238067)","RH, % (LGR S/N: 21211901, SEN S/N: 21238067)","Temperature, *C (LGR S/N: 21211901, SEN S/N: 21238073)","RH, % (LGR S/N: 21211901, SEN S/N: 21238073)"
15924,02/19/23 06:30:02 PM,5.88,42.064,5.1665,85.4368,5.1933,84.7990
15925,02/19/23 07:00:02 PM,5.88,42.064,4.4319,87.3548,4.4588,86.4927
15926,02/19/23 07:30:02 PM,5.88,42.064,4.3810,85.3574,4.4078,84.5975
15927,02/19/23 08:00:02 PM,6.47,42.109,4.1156,88.5786,4.1558,87.8126
15928,02/19/23 08:30:02 PM,5.88,42.109,4.4212,88.9876,4.4480,88.0674
15929,02/19/23 09:00:02 PM,5.88,42.109,4.3649,88.0781,4.3837,87.1977
15930,02/19/23 09:30:02 PM,5.88,42.156,4.4909,86.9093,4.5204,86.0899
15931,02/19/23 10:00:02 PM,5.88,42.156,4.3435,87.4342,4.3649,86.6255
15932,02/19/23 10:30:02 PM,5.88,42.202,3.8341,89.9992,3.8448,89.1081
15933,02/19/23 11:00:02 PM,6.47,42.202,3.4132,91.9509,3.4158,90.7393
15934,02/19/23 11:30:02 PM,6.47,42.247,3.1612,93.1548,3.1799,91.7266
15935,02/20/23 12:00:02 AM,6.47,42.247,3.1531,93.0907,3.1960,91.6381
15936,02/20/23 12:30:02 AM,7.06,42.247,3.0217,93.4417,3.0244,91.9997
15937,02/20/23 01:00:02 AM,7.06,42.294,2.5955,95.6420,2.6250,93.9117
15938,02/20/23 01:30:02 AM,6.47,42.294,3.3327,93.0694,3.3595,91.5450
15939,02/20/23 02:00:02 AM,7.06,42.341,3.0459,93.5195,3.0700,92.1065
15940,02/20/23 02:30:02 AM,8.24,42.341,2.4292,95.5581,2.4266,93.7774
15941,02/20/23 03:00:02 AM,8.82,42.341,1.8287,98.3078,1.8716,96.0754
15942,02/20/23 03:30:02 AM,8.24,42.386,2.2630,98.1277,2.2952,95.8648
15943,02/20/23 04:00:02 AM,8.82,42.386,2.0914,96.8978,2.0780,95.0240
15944,02/20/23 04:30:02 AM,9.41,42.386,1.6249,98.8663,1.6196,96.6781
15945,02/20/23 05:00:02 AM,10.00,42.386,1.7027,98.8388,1.7322,96.5240
15946,02/20/23 05:30:02 AM,12.35,42.386,1.3032,98.9303,1.3140,96.8017
15947,02/20/23 06:00:02 AM,10.00,42.433,1.3461,99.3210,1.3568,97.1603
15948,02/20/23 06:30:02 AM,11.18,42.433,1.0164,99.6643,1.0217,97.6196
15949,02/20/23 07:00:02 AM,15.88,42.433,1.5767,99.9969,1.6142,98.5336
15950,02/20/23 07:30:02 AM,11.18,42.433,2.0619,99.9298,2.0914,98.3810
15951,02/20/23 08:00:02 AM,10.00,42.433,1.8930,99.9268,1.9306,98.0148
15952,02/20/23 08:30:02 AM,9.41,42.433,3.0378,99.8779,3.1129,97.4258
15953,02/20/23 09:00:02 AM,8.24,42.433,3.3810,97.1511,3.4051,95.0607
15954,02/20/23 09:30:02 AM,6.47,42.433,4.6357,91.1162,4.6866,90.0267
15955,02/20/23 10:00:02 AM,5.88,42.433,5.8716,84.1627,5.9306,83.5126
15956,02/20/23 10:30:02 AM,5.88,42.433,6.3944,82.3804,6.4373,81.8677
15957,02/20/23 11:00:02 AM,5.88,42.433,6.9333,81.5610,6.9682,81.0529
15958,02/20/23 11:30:02 AM,5.88,42.433,7.1397,81.5885,7.1692,80.9781
15959,02/20/23 12:00:02 PM,5.88,42.433,7.8770,77.3053,7.9119,76.9085
15960,02/20/23 12:30:02 PM,5.88,42.433,9.3006,72.7474,9.3462,72.3049
15961,02/20/23 01:00:02 PM,5.88,42.433,10.2336,69.9977,10.2711,69.7261
15962,02/20/23 01:30:02 PM,5.88,42.433,10.4025,68.5328,10.4374,68.2643
15963,02/20/23 02:00:02 PM,5.88,42.433,10.7939,68.7938,10.8341,68.5359
15964,02/20/23 02:30:02 PM,5.88,42.433,10.2738,72.0394,10.3221,71.6945
15965,02/20/23 03:00:02 PM,5.88,42.433,10.2738,72.6970,10.2953,72.3476
15966,02/20/23 03:30:02 PM,5.88,42.433,10.0888,73.5332,10.1264,73.1563
15967,02/20/23 04:00:02 PM,5.88,42.433,9.6599,77.9812,9.6786,77.6883
15968,02/20/23 04:30:02 PM,5.88,42.386,8.8770,82.2950,8.9065,81.6815
15969,02/20/23 05:00:02 PM,6.47,42.386,8.3515,87.2175,8.3784,86.3416
15970,02/20/23 05:30:02 PM,6.47,42.433,7.9735,87.4937,7.9789,86.4942
15971,02/20/23 06:00:02 PM,7.65,42.433,7.5392,89.3111,7.5580,88.1727
15972,02/20/23 06:30:02 PM,10.00,42.433,7.2443,90.8858,7.2792,89.5689
15973,02/20/23 07:00:02 PM,7.06,42.433,6.9735,91.9295,6.9816,90.4143
15974,02/20/23 07:30:02 PM,6.47,42.433,7.2255,90.5898,7.2470,89.2912
15975,02/20/23 08:00:02 PM,6.47,42.478,7.4775,90.8141,7.5017,89.5460
15976,02/20/23 08:30:02 PM,6.47,42.478,7.2523,91.1635,7.2631,89.8573
15977,02/20/23 09:00:02 PM,6.47,42.478,6.8770,90.7256,6.9092,89.4957
15978,02/20/23 09:30:02 PM,6.47,42.478,6.4668,90.3868,6.4990,89.2531
15979,02/20/23 10:00:02 PM,12.35,42.525,6.0352,93.6995,6.0432,91.9188
15980,02/20/23 10:30:02 PM,38.24,42.525,5.4105,99.4278,5.4239,96.8231
15981,02/20/23 11:00:02 PM,51.76,42.525,5.3301,99.9969,5.3515,98.2269
15982,02/20/23 11:30:02 PM,63.53,42.570,5.3301,99.9969,5.3542,98.7778
15983,02/21/23 12:00:02 AM,97.06,42.570,5.2952,99.9969,5.3193,99.2020
15984,02/21/23 12:30:02 AM,100.00,42.616,5.2952,99.9969,5.3140,99.5560
15985,02/21/23 01:00:02 AM,100.00,42.616,5.3622,99.9969,5.3864,99.8047
15986,02/21/23 01:30:02 AM,98.82,42.616,5.4400,99.9969,5.4668,99.9725
15987,02/21/23 02:00:02 AM,95.88,42.663,5.4748,99.9969,5.5043,99.9969
15988,02/21/23 02:30:02 AM,93.53,42.663,5.4963,99.9969,5.5338,99.9969
15989,02/21/23 03:00:02 AM,95.29,42.708,5.2925,99.9969,5.3140,99.9969
15990,02/21/23 03:30:02 AM,94.71,42.708,4.8180,99.9969,4.8234,99.9969
15991,02/21/23 04:00:02 AM,95.88,42.755,4.0593,99.9969,4.0700,99.6979
15992,02/21/23 04:30:02 AM,95.88,42.755,3.5150,99.9969,3.5365,99.8459
15993,02/21/23 05:00:02 AM,96.47,42.755,3.2738,99.9969,3.2845,99.8535
15994,02/21/23 05:30:02 AM,97.06,42.800,2.9681,99.9969,2.9896,99.8535
15995,02/21/23 06:00:02 AM,99.41,42.800,2.7134,99.9969,2.7483,99.9908
15996,02/21/23 06:30:02 AM,100.00,42.800,2.5231,99.9969,2.5338,99.9969
15997,02/21/23 07:00:02 AM,100.00,42.800,2.2040,99.9969,2.2201,99.9878
15998,02/21/23 07:30:02 AM,100.00,42.847,2.0914,99.9969,2.1129,99.9969
15999,02/21/23 08:00:02 AM,100.00,42.847,2.0405,99.9969,2.0700,99.9969
16000,02/21/23 08:30:02 AM,100.00,42.847,1.9199,99.9969,1.9493,99.9969
16001,02/21/23 09:00:02 AM,100.00,42.847,1.9306,99.9969,1.9520,99.9969
16002,02/21/23 09:30:02 AM,100.00,42.892,1.9440,99.9969,1.9735,99.9969
16003,02/21/23 10:00:02 AM,100.00,42.892,1.9279,99.9969,1.9493,99.9969
16004,02/21/23 10:30:02 AM,99.41,42.892,1.2952,99.9969,1.3086,99.9374
16005,02/21/23 11:00:02 AM,98.24,42.892,1.2040,99.9969,1.2148,99.9969
16006,02/21/23 11:30:02 AM,98.24,42.892,1.3944,99.9969,1.4373,99.9771
16007,02/21/23 12:00:02 PM,97.65,42.892,1.4560,99.9969,1.4829,99.9969
16008,02/21/23 12:30:02 PM,96.47,42.939,0.8957,99.9969,0.9198,99.9542
16009,02/21/23 01:00:02 PM,95.29,42.939,0.6410,99.9969,0.6678,99.9969
16010,02/21/23 01:30:02 PM,95.88,42.939,1.1102,99.9969,1.1504,99.9969
16011,02/21/23 02:00:02 PM,96.47,42.939,1.3703,99.9969,1.4078,99.9969
16012,02/21/23 02:30:02 PM,94.71,42.939,1.9735,99.9969,1.9976,99.9969
16013,02/21/23 03:00:02 PM,94.71,42.939,1.1048,99.9969,1.1102,99.8260
16014,02/21/23 03:30:02 PM,94.12,42.939,0.6383,99.9969,0.6652,99.9969
16015,02/21/23 04:00:02 PM,97.06,42.892,0.7268,99.9969,0.7590,99.9969
16016,02/21/23 04:30:02 PM,97.65,42.892,0.5740,99.9969,0.6008,99.9969
16017,02/21/23 05:00:02 PM,98.82,42.892,0.5472,99.9969,0.5713,99.9969
16018,02/21/23 05:30:02 PM,98.24,42.892,0.8046,99.9969,0.8314,99.9969
16019,02/21/23 06:00:02 PM,95.88,42.892,0.6893,99.9969,0.7107,99.9969
16020,02/21/23 06:30:02 PM,91.18,42.892,0.2255,99.9969,0.2362,99.9969
16021,02/21/23 07:00:02 PM,96.47,42.847,0.0512,99.9969,0.0700,99.9969
16022,02/21/23 07:30:02 PM,96.47,42.847,0.0405,99.9969,0.0700,99.9969
16023,02/21/23 08:00:02 PM,93.53,42.847,0.0110,99.9969,0.0351,99.9969
16024,02/21/23 08:30:02 PM,91.76,42.847,-0.0239,99.9969,0.0083,99.9969
16025,02/21/23 09:00:02 PM,94.71,42.800,-0.0239,99.9969,0.0164,99.9969
16026,02/21/23 09:30:02 PM,94.71,42.800,-0.0239,99.9969,0.0110,99.9969
16027,02/21/23 10:00:02 PM,92.35,42.755,-0.0855,99.9969,-0.0560,99.9969
16028,02/21/23 10:30:02 PM,93.53,42.755,-0.1070,99.9969,-0.0748,99.9969
16029,02/21/23 11:00:02 PM,95.29,42.755,-0.0507,99.9969,-0.0212,99.9969
16030,02/21/23 11:30:02 PM,95.29,42.708,-0.0399,99.9969,-0.0078,99.9969
16031,02/22/23 12:00:02 AM,90.00,42.708,-0.1847,99.9969,-0.1552,99.9969
16032,02/22/23 12:30:02 AM,56.47,42.663,-0.2625,99.9969,-0.2357,99.9969
16033,02/22/23 01:00:02 AM,57.06,42.663,-0.3188,99.9969,-0.3027,99.9969
16034,02/22/23 01:30:02 AM,58.24,42.663,-0.3268,99.9969,-0.2893,99.9969
16035,02/22/23 02:00:02 AM,51.76,42.616,-0.4153,99.9969,-0.3858,99.9969
16036,02/22/23 02:30:02 AM,48.24,42.616,-0.4582,99.9969,-0.4341,99.9969
16037,02/22/23 03:00:02 AM,48.24,42.570,-0.5172,99.9969,-0.4850,99.9969
16038,02/22/23 03:30:02 AM,46.47,42.570,-0.6110,99.9969,-0.5815,99.9969
16039,02/22/23 04:00:02 AM,44.71,42.525,-0.6700,99.9969,-0.6405,99.9969
16040,02/22/23 04:30:02 AM,44.12,42.525,-0.7263,99.9969,-0.7048,99.9969
16041,02/22/23 05:00:02 AM,45.88,42.478,-0.6995,99.9969,-0.6807,99.9969
16042,02/22/23 05:30:02 AM,45.29,42.478,-0.7450,99.9969,-0.7263,99.9969
16043,02/22/23 06:00:02 AM,44.12,42.478,-0.7987,99.9969,-0.7611,99.9969
16044,02/22/23 06:30:02 AM,44.12,42.433,-0.7692,99.9969,-0.7477,99.9969
16045,02/22/23 07:00:02 AM,44.12,42.386,-0.8013,99.9969,-0.7853,99.9969
16046,02/22/23 07:30:02 AM,44.12,42.386,-0.8255,99.9969,-0.7879,99.9969
16047,02/22/23 08:00:02 AM,44.71,42.386,-0.8013,99.9969,-0.7745,99.9969
16048,02/22/23 08:30:02 AM,45.29,42.341,-0.7799,99.9969,-0.7692,99.9969
16049,02/22/23 09:00:02 AM,44.12,42.294,-0.7745,99.9969,-0.7558,99.9969
16050,02/22/23 09:30:02 AM,44.71,42.294,-0.7450,99.9969,-0.7048,99.9969
16051,02/22/23 10:00:02 AM,52.94,42.294,-0.4957,99.9969,-0.4609,99.9969
16052,02/22/23 10:30:02 AM,52.94,42.247,-0.4877,99.9969,-0.4689,99.9969
16053,02/22/23 11:00:02 AM,80.59,42.202,-0.1633,99.9969,-0.1445,99.9969
16054,02/22/23 11:30:02 AM,93.53,42.202,0.0110,99.9969,0.0405,99.9969
16055,02/22/23 12:00:02 PM,98.82,42.156,0.0485,99.9969,0.0753,99.9969
16056,02/22/23 12:30:02 PM,100.00,42.156,0.2067,99.9969,0.2362,99.9969
16057,02/22/23 01:00:02 PM,100.00,42.109,0.2576,99.9969,0.2871,99.9969
16058,02/22/23 01:30:02 PM,100.00,42.109,0.2845,99.9969,0.3113,99.9527
16059,02/22/23 02:00:02 PM,100.00,42.064,0.3568,99.9969,0.4051,99.9969
16060,02/22/23 02:30:02 PM,100.00,42.017,0.3327,99.9969,0.3595,99.9969
16061,02/22/23 03:00:02 PM,100.00,42.017,0.4587,99.9969,0.5123,99.9969
16062,02/22/23 03:30:02 PM,100.00,42.017,0.5552,99.9969,0.5847,99.9969
16063,02/22/23 04:00:02 PM,97.06,41.970,0.2362,99.9969,0.2657,99.9969
16064,02/22/23 04:30:02 PM,100.00,41.925,-0.0936,99.9969,-0.0587,99.9969
16065,02/22/23 05:00:02 PM,100.00,41.925,-0.3134,99.9969,-0.2759,99.9969
16066,02/22/23 05:30:02 PM,99.41,41.878,-0.3965,99.9969,-0.3563,99.9969
16067,02/22/23 06:00:02 PM,97.65,41.878,-0.5332,99.9969,-0.4984,99.9969
16068,02/22/23 06:30:02 PM,97.06,41.832,-0.6003,99.9969,-0.5842,99.9969
16069,02/22/23 07:00:02 PM,95.29,41.832,-0.6995,99.9969,-0.6834,99.9969
16070,02/22/23 07:30:02 PM,92.94,41.787,-0.8711,99.9969,-0.8550,99.9969
16071,02/22/23 08:00:02 PM,91.18,41.787,-1.1070,99.9969,-1.0882,99.9969
16072,02/22/23 08:30:02 PM,91.76,41.740,-1.2410,99.9969,-1.2115,99.9969
16073,02/22/23 09:00:02 PM,91.18,41.740,-1.1579,99.9969,-1.1284,99.9969
16074,02/22/23 09:30:02 PM,90.59,41.693,-1.2518,99.9969,-1.2383,99.9954
16075,02/22/23 10:00:02 PM,90.00,41.648,-1.3402,99.9969,-1.3134,99.8123
16076,02/22/23 10:30:02 PM,89.41,41.648,-1.4153,99.9969,-1.3938,99.6643
16077,02/22/23 11:00:02 PM,88.82,41.601,-1.4260,99.9969,-1.3992,99.5758
16078,02/22/23 11:30:02 PM,88.82,41.554,-1.4260,99.9969,-1.3992,99.5499
16079,02/23/23 12:00:02 AM,88.24,41.554,-1.4341,99.9969,-1.4180,99.5102
16080,02/23/23 12:30:02 AM,87.65,41.508,-1.5386,99.9969,-1.5145,99.4064
16081,02/23/23 01:00:02 AM,87.65,41.508,-1.6030,99.9969,-1.5815,99.4186
16082,02/23/23 01:30:02 AM,87.06,41.463,-1.6137,99.9969,-1.5976,99.3820
16083,02/23/23 02:00:02 AM,86.47,41.416,-1.6351,99.9969,-1.6164,99.3683
16084,02/23/23 02:30:02 AM,85.88,41.416,-1.7102,99.9969,-1.6995,99.2493
16085,02/23/23 03:00:02 AM,84.71,41.369,-1.9193,99.9969,-1.8925,98.9593
16086,02/23/23 03:30:02 AM,83.53,41.369,-2.1552,99.9969,-2.1392,98.7549
16087,02/23/23 04:00:02 AM,82.94,41.369,-2.3724,99.9969,-2.3402,98.5931
16088,02/23/23 04:30:02 AM,82.35,41.322,-2.4421,99.9969,-2.4207,98.5657
16089,02/23/23 05:00:02 AM,81.76,41.277,-2.5922,99.9969,-2.5788,98.5000
16090,02/23/23 05:30:02 AM,81.18,41.277,-2.6700,99.9969,-2.6593,98.6191
16091,02/23/23 06:00:02 AM,80.59,41.230,-2.7665,99.9969,-2.7370,98.6206
16092,02/23/23 06:30:02 AM,80.59,41.230,-2.7665,99.9969,-2.7370,98.6969
16093,02/23/23 07:00:02 AM,80.00,41.184,-2.8201,99.9969,-2.8067,98.5870
16094,02/23/23 07:30:02 AM,81.18,41.184,-2.6271,99.9969,-2.5949,98.8251
16095,02/23/23 08:00:02 AM,80.59,41.137,-2.4716,99.9969,-2.4448,98.7304
16096,02/23/23 08:30:02 AM,81.76,41.090,-2.3000,99.9969,-2.2705,98.9441
16097,02/23/23 09:00:02 AM,84.12,41.090,-1.9837,99.9969,-1.9461,98.9380
16098,02/23/23 09:30:02 AM,83.53,41.090,-1.7880,99.9969,-1.7665,98.2834
16099,02/23/23 10:00:02 AM,90.59,41.043,-1.3000,99.9969,-1.2678,98.8586
16100,02/23/23 10:30:02 AM,91.18,41.043,-0.5842,99.5865,-0.5493,97.5677
16101,02/23/23 11:00:02 AM,91.76,40.998,-0.5413,99.8215,-0.5198,97.9019
16102,02/23/23 11:30:02 AM,88.24,40.998,-0.6432,99.0372,-0.6271,96.8948
16103,02/23/23 12:00:02 PM,94.71,40.951,-0.4314,98.9670,-0.3938,96.5042
16104,02/23/23 12:30:02 PM,97.65,40.951,0.1075,99.0723,0.1397,96.4340
16105,02/23/23 01:00:02 PM,99.41,40.905,0.1826,99.5529,0.2174,97.3999
16106,02/23/23 01:30:02 PM,100.00,40.905,0.5338,99.4141,0.5660,96.8811
16107,02/23/23 02:00:02 PM,100.00,40.858,0.5257,99.8215,0.5579,97.7844
16108,02/23/23 02:30:02 PM,100.00,40.858,0.5418,98.8998,0.5767,96.6125
16109,02/23/23 03:00:02 PM,100.00,40.811,0.6464,99.3225,0.6973,97.3037
16110,02/23/23 03:30:02 PM,100.00,40.811,0.3113,99.9969,0.3461,98.9929
16111,02/23/23 04:00:02 PM,99.41,40.764,0.0485,99.9969,0.0727,99.6948
16112,02/23/23 04:30:02 PM,85.29,40.764,-0.2678,99.9969,-0.2410,99.0692
16113,02/23/23 05:00:02 PM,41.76,40.719,-0.7048,99.9817,-0.6780,98.0285
16114,02/23/23 05:30:02 PM,32.35,40.719,-1.4930,98.5443,-1.4689,96.2432
16115,02/23/23 06:00:02 PM,28.82,40.719,-2.1445,97.1511,-2.1097,94.9889
16116,02/23/23 06:30:02 PM,25.29,40.672,-2.5735,96.0174,-2.5547,94.1314
16117,02/23/23 07:00:02 PM,22.94,40.672,-2.9542,91.2886,-2.9435,89.5979
16118,02/23/23 07:30:02 PM,23.53,40.672,-3.3322,94.0993,-3.3054,92.8801
16119,02/23/23 08:00:02 PM,21.18,40.626,-3.5547,93.6126,-3.5306,92.3293
16120,02/23/23 08:30:02 PM,18.24,40.626,-4.0373,89.6590,-4.0132,87.9408
16121,02/23/23 09:00:02 PM,15.88,40.626,-4.1740,85.5619,-4.1633,84.8219
16122,02/23/23 09:30:02 PM,13.53,40.626,-4.1445,87.6356,-4.1311,86.3554
16123,02/23/23 10:00:02 PM,12.35,40.579,-4.0051,87.3960,-3.9756,86.0197
16124,02/23/23 10:30:02 PM,11.18,40.579,-3.8416,84.4480,-3.8148,83.6027
16125,02/23/23 11:00:02 PM,10.59,40.532,-3.7504,80.7904,-3.7290,80.0519
16126,02/23/23 11:30:02 PM,10.59,40.532,-3.9890,85.9815,-3.9408,85.3498
16127,02/24/23 12:00:02 AM,10.00,40.532,-4.1713,85.3162,-4.1419,84.1703
16128,02/24/23 12:30:02 AM,10.00,40.532,-4.3510,89.5109,-4.3215,88.7083
16129,02/24/23 01:00:02 AM,10.00,40.485,-4.6941,88.9158,-4.6700,88.1285
16130,02/24/23 01:30:02 AM,10.00,40.485,-4.6110,90.3502,-4.5896,89.3462
16131,02/24/23 02:00:02 AM,10.00,40.485,-4.5735,89.3111,-4.5547,88.3284
16132,02/24/23 02:30:02 AM,10.00,40.438,-4.6057,90.5440,-4.5762,89.6178
16133,02/24/23 03:00:02 AM,10.00,40.438,-4.7236,92.2698,-4.7049,91.0964
16134,02/24/23 03:30:02 AM,10.00,40.392,-4.8175,92.0119,-4.7880,90.8507
16135,02/24/23 04:00:02 AM,10.00,40.392,-4.8255,91.6304,-4.8094,90.5684
16136,02/24/23 04:30:02 AM,10.00,40.392,-4.7317,91.0689,-4.7210,90.4372
16137,02/24/23 05:00:02 AM,10.00,40.345,-4.7129,90.0328,-4.6995,89.1264
16138,02/24/23 05:30:02 AM,10.00,40.345,-4.8496,91.0414,-4.8550,90.1717
16139,02/24/23 06:00:02 AM,10.59,40.345,-4.7746,91.0796,-4.7451,90.0374
16140,02/24/23 06:30:02 AM,10.00,40.298,-4.6486,89.4636,-4.6325,88.7129
16141,02/24/23 07:00:02 AM,10.00,40.298,-4.6995,90.3441,-4.7022,89.6712
16142,02/24/23 07:30:02 AM,10.00,40.298,-4.4582,88.6748,-4.4421,88.0125
16143,02/24/23 08:00:02 AM,10.00,40.251,-3.9327,86.5370,-3.9086,85.7404
16144,02/24/23 08:30:02 AM,10.00,40.251,-3.0480,84.2390,-3.0400,83.4760
16145,02/24/23 09:00:02 AM,10.00,40.251,-2.1552,77.5418,-2.1472,76.9543
16146,02/24/23 09:30:02 AM,10.00,40.204,-1.3456,78.3047,-1.3161,77.7676
16147,02/24/23 10:00:02 AM,10.59,40.204,-0.4019,72.8130,-0.3697,72.0790
16148,02/24/23 10:30:02 AM,16.47,40.158,0.5740,71.2871,0.5901,70.8492
16149,02/24/23 11:00:02 AM,22.94,40.158,1.6812,69.6025,1.7161,69.1295
16150,02/24/23 11:30:02 AM,37.06,40.111,1.6678,74.3420,1.6705,73.9864
16151,02/24/23 12:00:02 PM,58.24,40.111,2.1531,72.9839,2.2228,72.4910
16152,02/24/23 12:30:02 PM,44.12,40.111,2.8555,70.4265,2.8636,70.3487
16153,02/24/23 01:00:02 PM,83.53,40.064,3.0244,71.8029,3.0459,71.5023
16154,02/24/23 01:30:02 PM,60.00,40.064,3.3756,71.9234,3.4105,71.3283
16155,02/24/23 02:00:02 PM,42.94,40.064,3.2201,72.5460,3.2282,72.6986
16156,02/24/23 02:30:02 PM,47.06,40.017,3.1933,69.9504,3.2416,69.4759
16157,02/24/23 03:00:02 PM,51.76,40.017,3.2764,69.6208,3.2925,69.6269
16158,02/24/23 03:30:02 PM,51.76,40.017,2.9306,68.9921,2.9199,69.0043
16159,02/24/23 04:00:02 PM,40.59,39.970,2.3917,70.3456,2.4078,70.4097
16160,02/24/23 04:30:02 PM,35.29,39.970,1.6893,74.5159,1.7000,74.4518
16161,02/24/23 05:00:02 PM,24.71,39.970,0.9601,76.9909,0.9627,76.7773
16162,02/24/23 05:30:02 PM,12.94,39.924,0.3542,78.7213,0.3810,78.5031
16163,02/24/23 06:00:02 PM,12.35,39.924,-0.0507,79.5117,-0.0373,79.1592
16164,02/24/23 06:30:02 PM,10.59,39.924,-0.2920,78.9197,-0.2732,78.3581
16165,02/24/23 07:00:02 PM,10.59,39.877,-0.5601,78.6450,-0.5359,78.4543
16166,02/24/23 07:30:02 PM,11.18,39.877,-0.9139,82.1561,-0.8898,81.7044
16167,02/24/23 08:00:02 PM,10.59,39.877,-1.1526,82.9572,-1.1338,82.3972
16168,02/24/23 08:30:02 PM,10.59,39.877,-1.5735,83.9811,-1.5574,83.4195
16169,02/24/23 09:00:02 PM,11.18,39.830,-2.0212,85.5100,-2.0105,84.8463
16170,02/24/23 09:30:02 PM,11.18,39.830,-2.2250,87.9072,-2.1981,87.0756
16171,02/24/23 10:00:02 PM,10.59,39.830,-2.7209,88.4382,-2.6968,87.6692
16172,02/24/23 10:30:02 PM,11.18,39.783,-2.4609,87.4342,-2.4555,86.6575
16173,02/24/23 11:00:02 PM,11.76,39.783,-3.0185,91.2764,-2.9944,90.3929
16174,02/24/23 11:30:02 PM,11.18,39.783,-3.0936,91.1666,-3.0829,90.0999
16175,02/25/23 12:00:02 AM,11.18,39.783,-3.1794,91.7479,-3.1553,90.6966
16176,02/25/23 12:30:02 AM,11.76,39.783,-3.2035,92.6513,-3.1794,91.5343
16177,02/25/23 01:00:02 AM,11.18,39.736,-3.2250,92.5994,-3.2116,91.4351
16178,02/25/23 01:30:02 AM,11.18,39.736,-3.4207,92.9717,-3.3805,91.6243
16179,02/25/23 02:00:02 AM,12.35,39.736,-3.7209,94.0566,-3.6995,92.7291
16180,02/25/23 02:30:02 AM,12.94,39.690,-4.0641,95.1400,-4.0829,93.7881
16181,02/25/23 03:00:02 AM,12.94,39.690,-4.2518,96.3729,-4.2384,94.7066
16182,02/25/23 03:30:02 AM,12.94,39.690,-4.4689,97.1328,-4.4314,95.3994
16183,02/25/23 04:00:02 AM,12.94,39.690,-4.3992,96.5423,-4.3429,94.7631
16184,02/25/23 04:30:02 AM,10.59,39.690,-4.6915,97.3327,-4.6512,95.5062
16185,02/25/23 05:00:02 AM,10.59,39.690,-4.6968,98.0499,-4.6700,96.0204
16186,02/25/23 05:30:02 AM,10.59,39.690,-4.8604,98.0896,-4.8630,96.1852
16187,02/25/23 06:00:02 AM,10.59,39.643,-5.0159,98.3673,-5.0025,96.3760
16188,02/25/23 06:30:02 AM,10.59,39.643,-5.1151,98.7930,-5.0909,96.5896
16189,02/25/23 07:00:02 AM,10.59,39.596,-5.0936,98.9441,-5.0561,96.6598
16190,02/25/23 07:30:02 AM,10.00,39.596,-4.8523,98.8174,-4.8282,96.6140
16191,02/25/23 08:00:02 AM,10.00,39.596,-4.3617,99.1897,-4.3108,96.7468
16192,02/25/23 08:30:02 AM,8.24,39.596,-3.3402,96.6384,-3.3242,94.8974
16193,02/25/23 09:00:02 AM,7.06,39.596,-2.5869,92.3705,-2.5842,91.4900
16194,02/25/23 09:30:02 AM,6.47,39.549,-1.5601,88.0415,-1.5172,87.0497
16195,02/25/23 10:00:02 AM,6.47,39.549,-0.2410,83.5401,-0.2115,82.9313
16196,02/25/23 10:30:02 AM,6.47,39.549,0.4024,80.1694,0.4426,79.6963
16197,02/25/23 11:00:02 AM,6.47,39.549,1.2898,75.5062,1.3274,75.0622
16198,02/25/23 11:30:02 AM,8.82,39.502,2.4212,70.5135,2.4507,70.1106
16199,02/25/23 12:00:02 PM,6.47,39.502,3.5419,65.2598,3.6491,64.8447
16200,02/25/23 12:30:02 PM,6.47,39.502,4.5874,61.4984,4.6116,61.3779
16201,02/25/23 01:00:02 PM,8.24,39.502,5.9387,58.3413,5.9869,58.3307
16202,02/25/23 01:30:02 PM,6.47,39.454,6.9011,56.0632,6.9682,56.0754
16203,02/25/23 02:00:02 PM,5.29,39.454,7.4400,55.0256,7.4963,54.9310
16204,02/25/23 02:30:02 PM,5.29,39.454,7.2845,58.2696,7.3489,58.1643
16205,02/25/23 03:00:02 PM,5.29,39.407,7.3837,56.7071,7.3971,56.8505
16206,02/25/23 03:30:02 PM,5.29,39.407,7.0566,57.7234,7.0700,57.8408
16207,02/25/23 04:00:02 PM,5.29,39.407,6.3408,62.8748,6.3623,62.8138
16208,02/25/23 04:30:02 PM,5.29,39.407,5.7429,59.8398,5.8019,59.7559
16209,02/25/23 05:00:02 PM,5.29,39.407,4.7885,65.7862,4.8260,65.7038
16210,02/25/23 05:30:02 PM,5.29,39.407,3.0888,70.7790,3.1049,70.4601
16211,02/25/23 06:00:02 PM,5.29,39.360,2.3971,72.6009,2.4158,72.3049
16212,02/25/23 06:30:02 PM,5.29,39.360,2.0512,74.1192,2.0807,73.8201
16213,02/25/23 07:00:02 PM,5.29,39.360,1.7241,75.5093,1.7295,75.1720
16214,02/25/23 07:30:02 PM,5.29,39.360,1.3595,76.5255,1.3783,76.1471
16215,02/25/23 08:00:02 PM,5.29,39.360,1.1182,76.7956,1.1343,76.3851
16216,02/25/23 08:30:02 PM,5.29,39.360,0.5767,79.0005,0.6142,78.5412
