"Plot Title: SLICE-2"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 9992071, LBL: C 50cm)","Rain, in (LGR S/N: 9956743, SEN S/N: 10093633, LBL: rain>)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10400451, LBL: AIR 2m)","RH, % (LGR S/N: 9956743, SEN S/N: 10400451, LBL: RH 2m)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10407856, LBL: SOIL 50cm)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10407859, LBL: SOIL 10cm)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10407860, LBL: AIR 3m)","Temp, °F (LGR S/N: 9956743, SEN S/N: 10462346, LBL: air-1M)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584345, LBL: B-10)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584346, LBL: B-50)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584347, LBL: A-10)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584348, LBL: A-50)","Water Content, m³/m³ (LGR S/N: 9956743, SEN S/N: 10584349, LBL: C-10)"
24150,04/19/23 03:30:00 PM,0.3605,0.008,41.832,99.300,46.391,47.781,42.156,-888.880,0.3156,0.3740,0.3207,0.4745,0.3521
24151,04/19/23 04:00:00 PM,0.3605,0.000,42.341,99.200,46.391,47.781,42.616,-888.880,0.3151,0.3722,0.3199,0.4651,0.3511
24152,04/19/23 04:30:00 PM,0.3611,0.000,41.787,98.900,46.391,47.826,41.925,-888.880,0.3140,0.3711,0.3187,0.4622,0.3500
24153,04/19/23 05:00:00 PM,0.3643,0.000,41.787,98.900,46.391,47.826,41.925,-888.880,0.3133,0.3694,0.3183,0.4600,0.3490
24154,04/19/23 05:30:00 PM,0.3688,0.000,37.465,98.900,46.391,47.871,37.560,-888.880,0.3125,0.3683,0.3178,0.4529,0.3481
24155,04/19/23 06:00:00 PM,0.3716,0.008,38.322,99.000,46.391,47.914,38.464,-888.880,0.3128,0.3671,0.3235,0.4500,0.3537
24156,04/19/23 06:30:00 PM,0.3740,0.000,38.084,99.200,46.346,47.914,38.322,-888.880,0.3140,0.3666,0.3240,0.4493,0.3542
24157,04/19/23 07:00:00 PM,0.3762,0.000,37.846,99.200,46.301,47.914,37.989,-888.880,0.3144,0.3666,0.3228,0.4543,0.3537
24158,04/19/23 07:30:00 PM,0.3787,0.000,37.321,99.400,46.301,47.871,37.465,-888.880,0.3140,0.3666,0.3216,0.4586,0.3521
24159,04/19/23 08:00:00 PM,0.3798,0.000,36.986,99.400,46.301,47.871,37.130,-888.880,0.3136,0.3666,0.3204,0.4608,0.3506
24160,04/19/23 08:30:00 PM,0.3804,0.000,36.072,99.500,46.301,47.871,36.361,-888.880,0.3128,0.3671,0.3192,0.4593,0.3496
24161,04/19/23 09:00:00 PM,0.3811,0.008,36.603,99.600,46.301,47.871,36.891,-888.880,0.3128,0.3666,0.3187,0.4586,0.3486
24162,04/19/23 09:30:00 PM,0.3811,0.000,35.541,99.600,46.301,47.826,35.782,-888.880,0.3121,0.3666,0.3178,0.4557,0.3481
24163,04/19/23 10:00:00 PM,0.3811,0.000,34.223,99.700,46.256,47.826,34.810,-888.880,0.3118,0.3660,0.3175,0.4550,0.3471
24164,04/19/23 10:30:00 PM,0.3816,0.000,34.565,99.800,46.301,47.781,34.957,-888.880,0.3113,0.3660,0.3171,0.4507,0.3466
24165,04/19/23 11:00:00 PM,0.3816,0.000,34.907,99.900,46.256,47.781,35.782,-888.880,0.3110,0.3660,0.3168,0.4493,0.3461
24166,04/19/23 11:30:00 PM,0.3811,0.000,35.541,99.900,46.256,47.736,35.830,-888.880,0.3106,0.3655,0.3160,0.4486,0.3457
24167,04/20/23 12:00:00 AM,0.3811,0.008,35.782,100.000,46.256,47.691,36.120,-888.880,0.3106,0.3649,0.3160,0.4478,0.3457
24168,04/20/23 12:30:00 AM,0.3811,0.000,35.733,100.000,46.256,47.691,36.120,-888.880,0.3102,0.3643,0.3151,0.4451,0.3451
24169,04/20/23 01:00:00 AM,0.3816,0.000,35.152,100.000,46.256,47.647,35.443,-888.880,0.3102,0.3643,0.3151,0.4444,0.3447
24170,04/20/23 01:30:00 AM,0.3816,0.000,34.907,100.000,46.256,47.602,35.395,-888.880,0.3098,0.3638,0.3148,0.4423,0.3441
24171,04/20/23 02:00:00 AM,0.3816,0.000,34.713,100.000,46.256,47.557,35.055,-888.880,0.3098,0.3638,0.3144,0.4416,0.3441
24172,04/20/23 02:30:00 AM,0.3816,0.000,34.713,100.000,46.256,47.557,35.346,-888.880,0.3092,0.3632,0.3140,0.4401,0.3432
24173,04/20/23 03:00:00 AM,0.3816,0.008,35.830,100.000,46.256,47.467,36.217,-888.880,0.3072,0.3632,0.3140,0.4387,0.3432
24174,04/20/23 03:30:00 AM,0.3822,0.000,35.782,100.000,46.256,47.467,36.120,-888.880,0.3072,0.3628,0.3136,0.4367,0.3427
24175,04/20/23 04:00:00 AM,0.3811,0.000,35.443,100.000,46.256,47.422,35.782,-888.880,0.3069,0.3628,0.3136,0.4367,0.3427
24176,04/20/23 04:30:00 AM,0.3811,0.000,35.492,100.000,46.211,47.377,35.830,-888.880,0.3069,0.3628,0.3133,0.4346,0.3422
24177,04/20/23 05:00:00 AM,0.3811,0.000,36.313,100.000,46.211,47.334,36.603,-888.880,0.3069,0.3622,0.3133,0.4346,0.3422
24178,04/20/23 05:30:00 AM,0.3811,0.000,36.410,100.000,46.211,47.334,36.747,-888.880,0.3066,0.3622,0.3128,0.4332,0.3418
24179,04/20/23 06:00:00 AM,0.3804,0.008,36.747,100.000,46.256,47.334,37.035,-888.880,0.3066,0.3616,0.3128,0.4325,0.3418
24180,04/20/23 06:30:00 AM,0.3804,0.000,37.513,100.000,46.256,47.289,37.798,-888.880,0.3062,0.3616,0.3125,0.4305,0.3412
24181,04/20/23 07:00:00 AM,0.3804,0.000,38.273,100.000,46.301,47.289,38.511,-888.880,0.3062,0.3611,0.3125,0.4298,0.3412
24182,04/20/23 07:30:00 AM,0.3804,0.000,38.557,100.000,46.301,47.289,38.937,-888.880,0.3062,0.3611,0.3121,0.4269,0.3408
24183,04/20/23 08:00:00 AM,0.3793,0.000,40.111,100.000,46.301,47.244,40.532,-888.880,0.3062,0.3611,0.3125,0.4269,0.3412
24184,04/20/23 08:30:00 AM,0.3793,0.000,40.392,100.000,46.301,47.244,40.998,-888.880,0.3062,0.3605,0.3121,0.4255,0.3408
24185,04/20/23 09:00:00 AM,0.3793,0.000,40.251,100.000,46.256,47.244,40.858,-888.880,0.3062,0.3605,0.3121,0.4250,0.3408
24186,04/20/23 09:30:00 AM,0.3787,0.008,41.601,100.000,46.256,47.244,42.109,-888.880,0.3062,0.3600,0.3118,0.4236,0.3408
24187,04/20/23 10:00:00 AM,0.3780,0.000,42.247,100.000,46.256,47.289,42.800,-888.880,0.3062,0.3600,0.3118,0.4236,0.3408
24188,04/20/23 10:30:00 AM,0.3780,0.000,42.433,100.000,46.256,47.289,42.847,-888.880,0.3058,0.3594,0.3113,0.4222,0.3403
24189,04/20/23 11:00:00 AM,0.3775,0.000,42.984,100.000,46.256,47.334,43.214,-888.880,0.3058,0.3590,0.3113,0.4214,0.3399
24190,04/20/23 11:30:00 AM,0.3769,0.000,42.663,99.800,46.256,47.334,42.847,-888.880,0.3058,0.3590,0.3110,0.4209,0.3399
24191,04/20/23 12:00:00 PM,0.3762,0.008,42.294,99.600,46.256,47.377,42.616,-888.880,0.3062,0.3590,0.3113,0.4188,0.3393
24192,04/20/23 12:30:00 PM,0.3758,0.000,43.259,99.400,46.256,47.422,43.443,-888.880,0.3058,0.3584,0.3110,0.4188,0.3389
24193,04/20/23 01:00:00 PM,0.3758,0.000,43.671,99.400,46.256,47.467,43.671,-888.880,0.3058,0.3584,0.3113,0.4174,0.3389
24194,04/20/23 01:30:00 PM,0.3751,0.000,44.218,99.600,46.256,47.512,44.218,-888.880,0.3054,0.3578,0.3113,0.4169,0.3384
24195,04/20/23 02:00:00 PM,0.3746,0.000,44.082,99.500,46.256,47.557,44.127,-888.880,0.3058,0.3573,0.3113,0.4155,0.3384
24196,04/20/23 02:30:00 PM,0.3740,0.000,43.808,99.700,46.256,47.602,43.853,-888.880,0.3054,0.3578,0.3110,0.4148,0.3403
24197,04/20/23 03:00:00 PM,0.3740,0.008,43.808,99.800,46.256,47.647,44.037,-888.880,0.3058,0.3573,0.3118,0.4141,0.3457
24198,04/20/23 03:30:00 PM,0.3734,0.000,43.624,99.900,46.256,47.691,43.716,-888.880,0.3062,0.3573,0.3183,0.4135,0.3547
24199,04/20/23 04:00:00 PM,0.3734,0.000,43.030,100.000,46.211,47.736,43.306,-888.880,0.3106,0.3568,0.3244,0.4128,0.3590
24200,04/20/23 04:30:00 PM,0.3734,0.000,43.396,100.000,46.211,47.781,43.579,-888.880,0.3156,0.3568,0.3244,0.4121,0.3578
24201,04/20/23 05:00:00 PM,0.3729,0.000,43.259,100.000,46.211,47.826,43.443,-888.880,0.3160,0.3568,0.3240,0.4162,0.3557
24202,04/20/23 05:30:00 PM,0.3740,0.000,43.214,100.000,46.211,47.871,43.443,-888.880,0.3151,0.3568,0.3223,0.4305,0.3531
24203,04/20/23 06:00:00 PM,0.3758,0.008,43.030,100.000,46.211,47.871,43.259,-888.880,0.3148,0.3573,0.3211,0.4464,0.3521
24204,04/20/23 06:30:00 PM,0.3769,0.000,43.122,100.000,46.166,47.914,43.351,-888.880,0.3136,0.3584,0.3199,0.4514,0.3506
24205,04/20/23 07:00:00 PM,0.3780,0.000,42.847,100.000,46.166,47.914,43.075,-888.880,0.3133,0.3594,0.3195,0.4550,0.3490
24206,04/20/23 07:30:00 PM,0.3787,0.000,42.755,100.000,46.121,47.914,42.984,-888.880,0.3125,0.3605,0.3187,0.4536,0.3490
24207,04/20/23 08:00:00 PM,0.3793,0.000,42.800,100.000,46.121,47.959,43.030,-888.880,0.3121,0.3616,0.3183,0.4521,0.3481
24208,04/20/23 08:30:00 PM,0.3793,0.000,42.939,100.000,46.121,47.959,43.214,-888.880,0.3118,0.3622,0.3175,0.4507,0.3471
24209,04/20/23 09:00:00 PM,0.3798,0.008,43.030,100.000,46.121,47.959,43.259,-888.880,0.3113,0.3622,0.3175,0.4486,0.3471
24210,04/20/23 09:30:00 PM,0.3793,0.000,43.122,100.000,46.121,48.004,43.488,-888.880,0.3110,0.3628,0.3168,0.4471,0.3466
24211,04/20/23 10:00:00 PM,0.3793,0.000,43.763,100.000,46.121,48.004,44.037,-888.880,0.3110,0.3622,0.3171,0.4451,0.3466
24212,04/20/23 10:30:00 PM,0.3793,0.000,43.900,100.000,46.121,48.004,44.173,-888.880,0.3106,0.3622,0.3168,0.4444,0.3461
24213,04/20/23 11:00:00 PM,0.3793,0.000,44.082,100.000,46.121,48.004,44.355,-888.880,0.3106,0.3622,0.3175,0.4444,0.3471
24214,04/20/23 11:30:00 PM,0.3793,0.008,44.310,100.000,46.121,48.004,44.582,-888.880,0.3113,0.3616,0.3223,0.4444,0.3557
24215,04/21/23 12:00:00 AM,0.3793,0.000,44.310,100.000,46.121,48.004,44.582,-888.880,0.3178,0.3611,0.3290,0.4451,0.3616
24216,04/21/23 12:30:00 AM,0.3811,0.000,44.445,100.000,46.121,48.004,44.674,-888.880,0.3192,0.3616,0.3286,0.4773,0.3605
24217,04/21/23 01:00:00 AM,0.3854,0.000,44.627,100.000,46.121,48.004,44.856,-888.880,0.3195,0.3643,0.3295,0.4862,0.3605
24218,04/21/23 01:30:00 AM,0.3890,0.000,44.674,100.000,46.076,48.004,44.946,-888.880,0.3199,0.3716,0.3290,0.4855,0.3611
24219,04/21/23 02:00:00 AM,0.3915,0.008,44.764,100.000,46.076,48.049,45.036,-888.880,0.3195,0.3775,0.3290,0.4862,0.3605
24220,04/21/23 02:30:00 AM,0.3934,0.000,44.719,100.000,46.076,48.049,44.946,-888.880,0.3195,0.3811,0.3286,0.4862,0.3594
24221,04/21/23 03:00:00 AM,0.3946,0.000,44.627,100.000,46.076,48.049,44.856,-888.880,0.3187,0.3822,0.3269,0.4862,0.3578
24222,04/21/23 03:30:00 AM,0.3959,0.000,44.537,100.000,46.076,48.049,44.809,-888.880,0.3178,0.3829,0.3252,0.4855,0.3563
24223,04/21/23 04:00:00 AM,0.3952,0.000,44.537,100.000,46.031,48.049,44.809,-888.880,0.3171,0.3822,0.3249,0.4862,0.3553
24224,04/21/23 04:30:00 AM,0.3959,0.008,44.627,100.000,46.031,48.094,44.946,-888.880,0.3163,0.3822,0.3240,0.4855,0.3542
24225,04/21/23 05:00:00 AM,0.3964,0.000,44.809,100.000,46.031,48.094,45.127,-888.880,0.3160,0.3816,0.3235,0.4855,0.3537
24226,04/21/23 05:30:00 AM,0.3971,0.000,44.946,100.000,46.031,48.094,45.217,-888.880,0.3151,0.3811,0.3223,0.4855,0.3526
24227,04/21/23 06:00:00 AM,0.3985,0.000,45.399,100.000,46.076,48.137,45.714,-888.880,0.3148,0.3811,0.3216,0.4848,0.3516
24228,04/21/23 06:30:00 AM,0.3985,0.000,45.444,100.000,46.076,48.137,45.489,-888.880,0.3140,0.3811,0.3207,0.4855,0.3506
24229,04/21/23 07:00:00 AM,0.3997,0.000,45.489,100.000,46.076,48.182,45.761,-888.880,0.3136,0.3804,0.3204,0.4848,0.3500
24230,04/21/23 07:30:00 AM,0.3990,0.008,46.166,100.000,46.076,48.182,46.346,-888.880,0.3133,0.3804,0.3195,0.4855,0.3490
24231,04/21/23 08:00:00 AM,0.3985,0.000,46.751,100.000,46.076,48.227,46.931,-888.880,0.3128,0.3798,0.3192,0.4841,0.3486
24232,04/21/23 08:30:00 AM,0.3985,0.000,46.931,100.000,46.076,48.227,47.019,-888.880,0.3125,0.3793,0.3183,0.4848,0.3476
24233,04/21/23 09:00:00 AM,0.3971,0.000,46.796,100.000,46.076,48.272,46.974,-888.880,0.3125,0.3787,0.3178,0.4848,0.3471
24234,04/21/23 09:30:00 AM,0.3959,0.000,47.334,100.000,46.076,48.272,47.467,-888.880,0.3121,0.3780,0.3175,0.4841,0.3466
24235,04/21/23 10:00:00 AM,0.3959,0.008,47.959,100.000,46.076,48.315,48.094,-888.880,0.3121,0.3775,0.3183,0.4701,0.3466
24236,04/21/23 10:30:00 AM,0.3952,0.000,48.583,100.000,46.076,48.360,48.672,-888.880,0.3118,0.3769,0.3187,0.4672,0.3466
24237,04/21/23 11:00:00 AM,0.3946,0.000,48.450,100.000,46.076,48.405,48.628,-888.880,0.3121,0.3762,0.3187,0.4644,0.3466
24238,04/21/23 11:30:00 AM,0.3939,0.000,49.516,100.000,46.076,48.450,49.561,-888.880,0.3118,0.3758,0.3192,0.4629,0.3466
24239,04/21/23 12:00:00 PM,0.3939,0.000,49.870,100.000,46.076,48.493,49.782,-888.880,0.3125,0.3751,0.3235,0.4615,0.3526
24240,04/21/23 12:30:00 PM,0.3939,0.008,50.621,100.000,46.076,48.538,50.752,-888.880,0.3151,0.3746,0.3256,0.4629,0.3563
24241,04/21/23 01:00:00 PM,0.3934,0.000,50.929,100.000,46.076,48.628,50.929,-888.880,0.3175,0.3746,0.3269,0.4737,0.3573
24242,04/21/23 01:30:00 PM,0.3939,0.000,51.721,100.000,46.076,48.717,51.895,-888.880,0.3183,0.3751,0.3261,0.4817,0.3573
24243,04/21/23 02:00:00 PM,0.3946,0.000,51.895,100.000,46.076,48.805,51.895,-888.880,0.3183,0.3762,0.3249,0.4841,0.3557
24244,04/21/23 02:30:00 PM,0.3959,0.008,51.678,100.000,46.076,48.895,51.678,-888.880,0.3171,0.3775,0.3235,0.4833,0.3537
24245,04/21/23 03:00:00 PM,0.3964,0.000,51.809,100.000,46.076,48.983,51.852,-888.880,0.3168,0.3780,0.3219,0.4817,0.3521
24246,04/21/23 03:30:00 PM,0.3964,0.000,51.193,100.000,46.076,49.073,51.282,-888.880,0.3156,0.3787,0.3207,0.4810,0.3511
24247,04/21/23 04:00:00 PM,0.3964,0.000,51.589,100.000,46.076,49.161,51.633,-888.880,0.3156,0.3787,0.3199,0.4773,0.3496
24248,04/21/23 04:30:00 PM,0.3959,0.000,51.370,100.000,46.076,49.249,51.458,-888.880,0.3144,0.3787,0.3192,0.4752,0.3490
24249,04/21/23 05:00:00 PM,0.3959,0.008,50.886,100.000,46.076,49.338,50.974,-888.880,0.3106,0.3780,0.3187,0.4701,0.3481
24250,04/21/23 05:30:00 PM,0.3959,0.000,50.841,100.000,46.076,49.428,51.017,-888.880,0.3102,0.3780,0.3183,0.4680,0.3481
24251,04/21/23 06:00:00 PM,0.3959,0.000,51.105,100.000,46.076,49.471,51.237,-888.880,0.3098,0.3775,0.3175,0.4665,0.3476
24252,04/21/23 06:30:00 PM,0.3946,0.000,51.062,100.000,46.076,49.516,51.193,-888.880,0.3098,0.3769,0.3175,0.4651,0.3476
24253,04/21/23 07:00:00 PM,0.3946,0.000,50.488,100.000,46.031,49.561,50.576,-888.880,0.3095,0.3769,0.3175,0.4636,0.3476
24254,04/21/23 07:30:00 PM,0.3939,0.008,50.180,100.000,45.986,49.604,50.311,-888.880,0.3095,0.3762,0.3171,0.4629,0.3471
24255,04/21/23 08:00:00 PM,0.3934,0.000,49.914,100.000,46.031,49.649,50.092,-888.880,0.3095,0.3758,0.3171,0.4608,0.3471
24256,04/21/23 08:30:00 PM,0.3939,0.000,49.649,100.000,46.031,49.692,49.870,-888.880,0.3092,0.3758,0.3171,0.4600,0.3471
24257,04/21/23 09:00:00 PM,0.3939,0.000,49.737,100.000,46.031,49.737,50.047,-888.880,0.3087,0.3751,0.3168,0.4550,0.3466
24258,04/21/23 09:30:00 PM,0.3934,0.000,49.737,100.000,45.986,49.737,50.002,-888.880,0.3087,0.3746,0.3168,0.4529,0.3466
24259,04/21/23 10:00:00 PM,0.3934,0.000,49.692,100.000,45.986,49.782,50.002,-888.880,0.3087,0.3746,0.3168,0.4514,0.3461
24260,04/21/23 10:30:00 PM,0.3927,0.008,49.516,100.000,46.031,49.782,49.782,-888.880,0.3084,0.3746,0.3160,0.4493,0.3461
24261,04/21/23 11:00:00 PM,0.3920,0.000,49.516,100.000,46.031,49.825,49.914,-888.880,0.3084,0.3740,0.3160,0.4500,0.3457
24262,04/21/23 11:30:00 PM,0.3920,0.000,49.428,100.000,46.031,49.825,49.692,-888.880,0.3084,0.3734,0.3163,0.4486,0.3451
24263,04/22/23 12:00:00 AM,0.3915,0.000,49.471,100.000,46.031,49.870,49.782,-888.880,0.3080,0.3734,0.3156,0.4493,0.3451
24264,04/22/23 12:30:00 AM,0.3915,0.000,49.471,100.000,46.031,49.870,49.649,-888.880,0.3080,0.3734,0.3156,0.4478,0.3447
24265,04/22/23 01:00:00 AM,0.3909,0.008,49.249,100.000,46.031,49.870,49.604,-888.880,0.3077,0.3729,0.3151,0.4471,0.3447
24266,04/22/23 01:30:00 AM,0.3909,0.000,49.204,100.000,46.031,49.914,49.516,-888.880,0.3077,0.3729,0.3151,0.4457,0.3441
24267,04/22/23 02:00:00 AM,0.3915,0.000,49.116,100.000,46.031,49.914,49.338,-888.880,0.3072,0.3722,0.3151,0.4444,0.3441
24268,04/22/23 02:30:00 AM,0.3909,0.000,49.116,100.000,46.031,49.914,49.338,-888.880,0.3072,0.3722,0.3148,0.4423,0.3441
24269,04/22/23 03:00:00 AM,0.3909,0.000,48.983,100.000,46.031,49.959,49.249,-888.880,0.3069,0.3722,0.3148,0.4423,0.3437
24270,04/22/23 03:30:00 AM,0.3902,0.000,48.272,100.000,46.031,49.959,48.493,-888.880,0.3069,0.3716,0.3144,0.4408,0.3437
24271,04/22/23 04:00:00 AM,0.3909,0.008,47.871,100.000,46.076,49.959,48.094,-888.880,0.3069,0.3716,0.3144,0.4394,0.3432
24272,04/22/23 04:30:00 AM,0.3902,0.000,46.841,100.000,46.076,49.959,47.199,-888.880,0.3069,0.3711,0.3140,0.4387,0.3432
24273,04/22/23 05:00:00 AM,0.3902,0.000,47.289,100.000,46.076,49.959,47.781,-888.880,0.3066,0.3711,0.3140,0.4380,0.3427
24274,04/22/23 05:30:00 AM,0.3902,0.000,47.064,100.000,46.076,49.959,47.557,-888.880,0.3072,0.3705,0.3140,0.4367,0.3427
24275,04/22/23 06:00:00 AM,0.3895,0.000,47.826,100.000,46.121,50.047,48.538,-888.880,0.3069,0.3705,0.3140,0.4367,0.3422
24276,04/22/23 06:30:00 AM,0.3902,0.008,50.180,100.000,46.121,50.047,50.400,-888.880,0.3069,0.3705,0.3136,0.4360,0.3422
24277,04/22/23 07:00:00 AM,0.3895,0.000,51.413,100.000,46.166,50.047,51.544,-888.880,0.3069,0.3705,0.3136,0.4360,0.3422
24278,04/22/23 07:30:00 AM,0.3902,0.000,50.929,100.000,46.166,50.047,51.105,-888.880,0.3069,0.3705,0.3136,0.4360,0.3422
24279,04/22/23 08:00:00 AM,0.3902,0.000,52.729,100.000,46.166,50.047,53.384,-888.880,0.3069,0.3699,0.3133,0.4353,0.3422
24280,04/22/23 08:30:00 AM,0.3909,0.000,55.299,100.000,46.166,50.092,55.647,-888.880,0.3069,0.3699,0.3133,0.4353,0.3422
24281,04/22/23 09:00:00 AM,0.3915,0.000,56.251,100.000,46.211,50.135,56.251,-888.880,0.3069,0.3694,0.3128,0.4346,0.3418
24282,04/22/23 09:30:00 AM,0.3909,0.008,56.426,100.000,46.211,50.180,56.208,-888.880,0.3069,0.3694,0.3125,0.4346,0.3422
24283,04/22/23 10:00:00 AM,0.3909,0.000,58.325,100.000,46.211,50.223,58.541,-888.880,0.3066,0.3688,0.3125,0.4346,0.3422
24284,04/22/23 10:30:00 AM,0.3909,0.000,62.533,98.400,46.211,50.356,62.748,-888.880,0.3066,0.3688,0.3121,0.4346,0.3418
24285,04/22/23 11:00:00 AM,0.3895,0.000,65.916,89.100,46.256,50.488,64.503,-888.880,0.3062,0.3688,0.3121,0.4325,0.3422
24286,04/22/23 11:30:00 AM,0.3895,0.008,64.931,85.100,46.256,50.621,64.204,-888.880,0.3062,0.3688,0.3121,0.4317,0.3418
24287,04/22/23 12:00:00 PM,0.3895,0.000,65.872,79.600,46.256,50.797,65.359,-888.880,0.3058,0.3683,0.3118,0.4310,0.3412
24288,04/22/23 12:30:00 PM,0.3895,0.000,66.429,76.500,46.301,51.017,65.959,-888.880,0.3054,0.3677,0.3113,0.4298,0.3408
24289,04/22/23 01:00:00 PM,0.3895,0.000,68.614,73.700,46.301,51.237,68.313,-888.880,0.3051,0.3677,0.3113,0.4291,0.3408
24290,04/22/23 01:30:00 PM,0.3890,0.008,69.213,72.200,46.301,51.501,69.514,-888.880,0.3051,0.3677,0.3110,0.4284,0.3408
24291,04/22/23 02:00:00 PM,0.3895,0.000,68.571,69.400,46.301,51.721,68.185,-888.880,0.3048,0.3671,0.3106,0.4269,0.3403
24292,04/22/23 02:30:00 PM,0.3883,0.000,67.242,69.300,46.301,51.895,67.757,-888.880,0.3048,0.3666,0.3102,0.4255,0.3403
24293,04/22/23 03:00:00 PM,0.3890,0.000,65.188,73.000,46.301,52.115,65.530,-888.880,0.3043,0.3666,0.3102,0.4250,0.3399
24294,04/22/23 03:30:00 PM,0.3877,0.008,66.729,72.200,46.301,52.291,67.372,-888.880,0.3043,0.3666,0.3098,0.4236,0.3393
24295,04/22/23 04:00:00 PM,0.3877,0.000,65.615,72.400,46.301,52.466,65.959,-888.880,0.3043,0.3666,0.3098,0.4229,0.3393
24296,04/22/23 04:30:00 PM,0.3872,0.000,64.161,76.900,46.301,52.597,64.589,-888.880,0.3040,0.3660,0.3098,0.4222,0.3393
24297,04/22/23 05:00:00 PM,0.3872,0.000,62.661,78.800,46.301,52.729,62.791,-888.880,0.3043,0.3660,0.3095,0.4214,0.3393
24298,04/22/23 05:30:00 PM,0.3865,0.000,61.248,81.800,46.301,52.860,61.547,-888.880,0.3040,0.3655,0.3095,0.4202,0.3389
24299,04/22/23 06:00:00 PM,0.3877,0.000,59.616,84.200,46.301,52.947,60.003,-888.880,0.3037,0.3655,0.3095,0.4202,0.3389
24300,04/22/23 06:30:00 PM,0.3877,0.000,57.333,87.100,46.301,53.035,57.807,-888.880,0.3037,0.3649,0.3095,0.4188,0.3389
24301,04/22/23 07:00:00 PM,0.3865,0.008,55.299,90.400,46.301,53.078,55.733,-888.880,0.3037,0.3649,0.3092,0.4188,0.3384
24302,04/22/23 07:30:00 PM,0.3872,0.000,56.728,91.500,46.301,53.121,57.592,-888.880,0.3037,0.3649,0.3092,0.4174,0.3384
24303,04/22/23 08:00:00 PM,0.3872,0.000,57.031,89.900,46.301,53.121,57.376,-888.880,0.3037,0.3643,0.3092,0.4174,0.3384
24304,04/22/23 08:30:00 PM,0.3859,0.000,56.642,89.100,46.301,53.166,57.031,-888.880,0.3037,0.3643,0.3092,0.4169,0.3384
24305,04/22/23 09:00:00 PM,0.3859,0.000,55.386,89.500,46.301,53.166,55.863,-888.880,0.3037,0.3638,0.3092,0.4162,0.3380
24306,04/22/23 09:30:00 PM,0.3865,0.000,53.035,91.500,46.301,53.209,53.035,-888.880,0.3033,0.3638,0.3092,0.4155,0.3380
24307,04/22/23 10:00:00 PM,0.3859,0.000,52.203,93.300,46.301,53.209,52.335,-888.880,0.3033,0.3632,0.3087,0.4148,0.3376
24308,04/22/23 10:30:00 PM,0.3859,0.000,51.852,94.600,46.301,53.209,51.984,-888.880,0.3037,0.3632,0.3095,0.4135,0.3367
24309,04/22/23 11:00:00 PM,0.3865,0.008,51.809,95.500,46.301,53.209,51.895,-888.880,0.3037,0.3632,0.3102,0.4128,0.3361
24310,04/22/23 11:30:00 PM,0.3865,0.000,51.678,96.200,46.301,53.209,51.764,-888.880,0.3037,0.3632,0.3098,0.4128,0.3361
24311,04/23/23 12:00:00 AM,0.3865,0.000,51.633,96.700,46.346,53.209,51.721,-888.880,0.3033,0.3632,0.3102,0.4121,0.3437
24312,04/23/23 12:30:00 AM,0.3865,0.000,51.458,97.200,46.346,53.209,51.544,-888.880,0.3037,0.3628,0.3171,0.4114,0.3547
24313,04/23/23 01:00:00 AM,0.3854,0.000,51.062,97.500,46.346,53.209,51.148,-888.880,0.3069,0.3622,0.3240,0.4114,0.3573
24314,04/23/23 01:30:00 AM,0.3859,0.000,51.017,97.700,46.391,53.209,51.148,-888.880,0.3128,0.3622,0.3274,0.4114,0.3600
24315,04/23/23 02:00:00 AM,0.3854,0.000,51.105,98.000,46.391,53.209,51.237,-888.880,0.3175,0.3622,0.3286,0.4202,0.3600
24316,04/23/23 02:30:00 AM,0.3865,0.008,51.148,98.100,46.391,53.209,51.282,-888.880,0.3168,0.3622,0.3265,0.4586,0.3568
24317,04/23/23 03:00:00 AM,0.3883,0.000,50.974,98.300,46.391,53.209,51.105,-888.880,0.3160,0.3628,0.3256,0.4694,0.3563
24318,04/23/23 03:30:00 AM,0.3890,0.000,50.576,98.500,46.436,53.166,50.664,-888.880,0.3168,0.3649,0.3261,0.4723,0.3573
24319,04/23/23 04:00:00 AM,0.3895,0.000,49.782,98.600,46.436,53.166,49.870,-888.880,0.3163,0.3683,0.3256,0.4737,0.3563
24320,04/23/23 04:30:00 AM,0.3915,0.000,48.717,98.700,46.481,53.166,48.805,-888.880,0.3156,0.3716,0.3240,0.4730,0.3542
24321,04/23/23 05:00:00 AM,0.3920,0.000,47.959,98.700,46.481,53.121,48.137,-888.880,0.3144,0.3740,0.3228,0.4701,0.3526
24322,04/23/23 05:30:00 AM,0.3920,0.008,47.377,98.900,46.481,53.121,47.557,-888.880,0.3136,0.3751,0.3216,0.4665,0.3511
24323,04/23/23 06:00:00 AM,0.3927,0.000,47.647,99.000,46.526,53.121,47.826,-888.880,0.3125,0.3751,0.3207,0.4644,0.3500
