"Plot Title: SLICE BUTTE"
"#","Date Time, GMT-07:00","Rain, in (LGR S/N: 2252775, SEN S/N: 2007610, LBL: PPT)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2244650, LBL: S.'C.50)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2244651, LBL: S.'C.10)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2250730, LBL: Air.'C.2m)","RH, % (LGR S/N: 2252775, SEN S/N: 2250730, LBL: RH)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252914, LBL: C.10)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252915, LBL: B.10)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252917, LBL: C.50)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252918, LBL: B.50)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252919, LBL: A.10)","Water Content, m³/m³ (LGR S/N: 2252775, SEN S/N: 2252921, LBL: A.50)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2442411, LBL: Air.'C.3m)","Temp, °F (LGR S/N: 2252775, SEN S/N: 2442412, LBL: Air.'C. 1m)"
2673,07/26/22 08:00:00 AM,0.000,59.315,63.518,75.898,63.900,0.1590,0.1056,0.0924,0.1802,0.0983,0.1196,76.464,85.397
2674,07/26/22 08:30:00 AM,0.000,59.358,63.518,74.554,68.600,0.1594,0.1056,0.0920,0.1798,0.0979,0.1196,74.034,92.856
2675,07/26/22 09:00:00 AM,0.000,59.358,63.561,78.033,61.200,0.1590,0.1056,0.0911,0.1798,0.0979,0.1191,77.815,101.811
2676,07/26/22 09:30:00 AM,0.000,59.358,63.689,78.645,63.600,0.1586,0.1056,0.0907,0.1798,0.0975,0.1187,77.684,112.384
2677,07/26/22 10:00:00 AM,0.000,59.358,63.819,84.362,63.900,0.1590,0.1051,0.0903,0.1794,0.0971,0.1187,83.601,115.149
2678,07/26/22 10:30:00 AM,0.000,59.401,64.033,84.945,55.800,0.1586,0.1051,0.0894,0.1789,0.0967,0.1187,82.841,103.435
2679,07/26/22 11:00:00 AM,0.000,59.401,64.247,85.984,52.500,0.1577,0.1047,0.0890,0.1781,0.0967,0.1183,83.914,100.308
2680,07/26/22 11:30:00 AM,0.000,59.401,64.459,89.040,54.000,0.1577,0.1047,0.0882,0.1777,0.0962,0.1179,88.396,100.807
2681,07/26/22 12:00:00 PM,0.000,59.445,64.760,90.750,48.400,0.1577,0.1043,0.0873,0.1773,0.0958,0.1174,89.362,102.367
2682,07/26/22 12:30:00 PM,0.000,59.445,65.102,94.419,47.400,0.1573,0.1043,0.0869,0.1768,0.0954,0.1170,93.092,105.865
2683,07/26/22 01:00:00 PM,0.000,59.445,65.615,94.991,43.400,0.1577,0.1043,0.0865,0.1760,0.0950,0.1166,93.470,106.126
2684,07/26/22 01:30:00 PM,0.000,59.401,66.173,95.999,43.700,0.1569,0.1043,0.0860,0.1756,0.0950,0.1166,94.563,107.020
2685,07/26/22 02:00:00 PM,0.000,59.445,66.729,98.184,38.800,0.1573,0.1039,0.0852,0.1751,0.0945,0.1162,96.096,108.831
2686,07/26/22 02:30:00 PM,0.000,59.401,67.372,97.354,43.000,0.1573,0.1039,0.0852,0.1747,0.0941,0.1162,96.145,116.708
2687,07/26/22 03:00:00 PM,0.000,59.401,67.971,97.990,40.500,0.1573,0.1043,0.0848,0.1743,0.0941,0.1157,96.966,120.940
2688,07/26/22 03:30:00 PM,0.000,59.401,68.527,97.696,39.200,0.1573,0.1043,0.0839,0.1739,0.0937,0.1157,96.724,115.896
2689,07/26/22 04:00:00 PM,0.000,59.401,68.956,96.676,46.900,0.1569,0.1043,0.0835,0.1743,0.0937,0.1153,96.530,104.360
2690,07/26/22 04:30:00 PM,0.000,59.401,69.343,96.337,39.300,0.1569,0.1043,0.0835,0.1739,0.0933,0.1153,96.676,109.315
2691,07/26/22 05:00:00 PM,0.000,59.401,69.600,96.627,42.500,0.1569,0.1043,0.0831,0.1739,0.0933,0.1153,96.481,107.974
2692,07/26/22 05:30:00 PM,0.000,59.445,69.771,95.518,37.700,0.1569,0.1043,0.0827,0.1734,0.0933,0.1149,96.435,104.772
2693,07/26/22 06:00:00 PM,0.000,59.445,69.858,91.776,46.000,0.1569,0.1047,0.0827,0.1734,0.0937,0.1149,94.276,94.753
2694,07/26/22 06:30:00 PM,0.000,59.445,69.814,89.224,46.300,0.1569,0.1047,0.0822,0.1734,0.0937,0.1149,90.844,95.135
2695,07/26/22 07:00:00 PM,0.000,59.445,69.685,83.467,50.200,0.1569,0.1051,0.0822,0.1734,0.0941,0.1149,87.436,82.175
2696,07/26/22 07:30:00 PM,0.000,59.445,69.514,80.139,53.000,0.1569,0.1051,0.0822,0.1734,0.0945,0.1153,82.665,77.509
2697,07/26/22 08:00:00 PM,0.000,59.445,69.256,78.865,52.300,0.1573,0.1051,0.0827,0.1739,0.0945,0.1153,81.642,75.594
2698,07/26/22 08:30:00 PM,0.000,59.445,68.999,76.986,55.600,0.1573,0.1047,0.0827,0.1739,0.0945,0.1153,80.008,73.515
2699,07/26/22 09:00:00 PM,0.000,59.445,68.742,74.943,60.100,0.1573,0.1047,0.0831,0.1739,0.0950,0.1157,76.681,71.447
2700,07/26/22 09:30:00 PM,0.000,59.445,68.443,71.361,72.800,0.1573,0.1047,0.0831,0.1743,0.0950,0.1157,72.523,68.099
2701,07/26/22 10:00:00 PM,0.000,59.486,68.185,68.828,79.500,0.1573,0.1047,0.0835,0.1743,0.0950,0.1157,69.814,65.658
2702,07/26/22 10:30:00 PM,0.000,59.486,67.885,66.173,83.200,0.1573,0.1047,0.0839,0.1747,0.0950,0.1162,67.543,63.648
2703,07/26/22 11:00:00 PM,0.000,59.486,67.586,65.916,81.100,0.1573,0.1047,0.0839,0.1751,0.0954,0.1162,67.071,63.262
2704,07/26/22 11:30:00 PM,0.000,59.486,67.329,64.546,84.300,0.1577,0.1047,0.0844,0.1747,0.0954,0.1166,65.574,62.276
2705,07/27/22 12:00:00 AM,0.000,59.529,67.028,62.834,85.900,0.1573,0.1047,0.0844,0.1751,0.0954,0.1166,63.903,60.517
2706,07/27/22 12:30:00 AM,0.000,59.529,66.772,62.577,86.200,0.1577,0.1043,0.0848,0.1751,0.0954,0.1166,63.775,59.788
2707,07/27/22 01:00:00 AM,0.000,59.529,66.515,62.533,86.400,0.1582,0.1043,0.0852,0.1756,0.0954,0.1166,63.390,60.132
2708,07/27/22 01:30:00 AM,0.000,59.529,66.258,61.934,87.200,0.1577,0.1043,0.0852,0.1751,0.0958,0.1170,63.005,59.572
2709,07/27/22 02:00:00 AM,0.000,59.572,66.000,61.376,88.000,0.1577,0.1043,0.0852,0.1756,0.0958,0.1166,62.362,59.185
2710,07/27/22 02:30:00 AM,0.000,59.572,65.788,61.032,88.400,0.1582,0.1043,0.0856,0.1756,0.0958,0.1170,62.148,58.712
2711,07/27/22 03:00:00 AM,0.000,59.616,65.574,61.376,87.200,0.1577,0.1043,0.0856,0.1756,0.0958,0.1170,62.362,59.142
2712,07/27/22 03:30:00 AM,0.000,59.616,65.359,60.861,87.300,0.1582,0.1043,0.0860,0.1760,0.0958,0.1166,61.977,58.195
2713,07/27/22 04:00:00 AM,0.000,59.616,65.145,60.260,89.400,0.1582,0.1043,0.0860,0.1760,0.0958,0.1170,60.948,57.893
2714,07/27/22 04:30:00 AM,0.000,59.659,64.931,59.142,92.100,0.1582,0.1039,0.0860,0.1760,0.0958,0.1170,59.788,57.549
2715,07/27/22 05:00:00 AM,0.000,59.659,64.760,58.842,93.600,0.1582,0.1039,0.0865,0.1764,0.0958,0.1170,59.486,56.988
2716,07/27/22 05:30:00 AM,0.000,59.659,64.589,58.282,94.200,0.1582,0.1039,0.0865,0.1764,0.0958,0.1170,58.842,56.469
2717,07/27/22 06:00:00 AM,0.000,59.659,64.418,58.066,94.300,0.1582,0.1039,0.0869,0.1764,0.0958,0.1170,58.928,56.512
2718,07/27/22 06:30:00 AM,0.000,59.702,64.247,59.572,92.000,0.1582,0.1043,0.0869,0.1764,0.0958,0.1170,61.162,58.626
2719,07/27/22 07:00:00 AM,0.000,59.702,64.074,64.074,90.800,0.1582,0.1039,0.0873,0.1764,0.0962,0.1174,65.444,65.102
2720,07/27/22 07:30:00 AM,0.000,59.702,63.946,67.285,79.200,0.1577,0.1039,0.0873,0.1764,0.0958,0.1170,66.558,68.356
2721,07/27/22 08:00:00 AM,0.000,59.702,63.903,65.745,86.400,0.1582,0.1039,0.0869,0.1768,0.0958,0.1170,65.530,67.798
2722,07/27/22 08:30:00 AM,0.000,59.745,63.903,67.158,81.600,0.1577,0.1039,0.0873,0.1768,0.0958,0.1174,67.413,73.342
2723,07/27/22 09:00:00 AM,0.000,59.745,63.903,70.803,76.500,0.1582,0.1039,0.0869,0.1768,0.0958,0.1170,70.759,79.261
2724,07/27/22 09:30:00 AM,0.000,59.745,63.990,73.213,76.500,0.1582,0.1034,0.0865,0.1768,0.0954,0.1170,74.511,95.760
2725,07/27/22 10:00:00 AM,0.000,59.745,64.074,79.700,67.600,0.1573,0.1034,0.0860,0.1768,0.0950,0.1170,78.822,111.443
2726,07/27/22 10:30:00 AM,0.000,59.788,64.204,79.920,62.400,0.1573,0.1034,0.0856,0.1764,0.0945,0.1166,78.645,99.613
2727,07/27/22 11:00:00 AM,0.000,59.788,64.418,82.708,58.400,0.1569,0.1030,0.0848,0.1760,0.0941,0.1166,81.730,95.952
2728,07/27/22 11:30:00 AM,0.000,59.788,64.632,85.939,57.600,0.1565,0.1030,0.0839,0.1751,0.0937,0.1162,84.945,98.479
2729,07/27/22 12:00:00 PM,0.000,59.830,64.888,86.891,55.800,0.1565,0.1026,0.0835,0.1747,0.0933,0.1157,84.857,99.118
2730,07/27/22 12:30:00 PM,0.000,59.830,65.273,90.286,58.500,0.1560,0.1022,0.0827,0.1743,0.0933,0.1153,90.100,102.164
2731,07/27/22 01:00:00 PM,0.000,59.830,65.745,90.750,55.200,0.1560,0.1022,0.0818,0.1734,0.0928,0.1149,88.718,102.875
2732,07/27/22 01:30:00 PM,0.000,59.830,66.301,89.823,49.100,0.1560,0.1022,0.0814,0.1730,0.0924,0.1145,87.073,101.057
2733,07/27/22 02:00:00 PM,0.000,59.830,66.857,86.346,61.700,0.1560,0.1026,0.0810,0.1730,0.0924,0.1145,85.172,93.754
2734,07/27/22 02:30:00 PM,0.000,59.830,67.329,88.214,55.900,0.1556,0.1026,0.0810,0.1726,0.0924,0.1149,88.488,104.153
2735,07/27/22 03:00:00 PM,0.000,59.830,67.671,94.181,47.100,0.1556,0.1022,0.0805,0.1726,0.0920,0.1140,91.823,116.359
2736,07/27/22 03:30:00 PM,0.000,59.830,68.056,85.352,63.100,0.1556,0.1026,0.0801,0.1722,0.0920,0.1140,85.397,92.997
2737,07/27/22 04:00:00 PM,0.000,59.830,68.356,93.234,53.300,0.1556,0.1026,0.0801,0.1722,0.0920,0.1140,92.950,104.515
2738,07/27/22 04:30:00 PM,0.000,59.830,68.657,88.259,54.400,0.1560,0.1026,0.0797,0.1717,0.0920,0.1140,88.214,94.134
2739,07/27/22 05:00:00 PM,0.000,59.830,68.871,90.055,48.300,0.1556,0.1030,0.0797,0.1722,0.0920,0.1140,90.471,97.354
2740,07/27/22 05:30:00 PM,0.000,59.788,68.999,87.118,56.100,0.1556,0.1026,0.0793,0.1717,0.0920,0.1140,87.894,92.386
2741,07/27/22 06:00:00 PM,0.000,59.830,69.042,85.035,55.400,0.1556,0.1030,0.0793,0.1717,0.0920,0.1140,86.119,87.391
2742,07/27/22 06:30:00 PM,0.000,59.830,69.042,83.199,59.100,0.1560,0.1030,0.0788,0.1717,0.0920,0.1136,84.632,85.307
2743,07/27/22 07:00:00 PM,0.000,59.830,68.956,81.199,60.800,0.1556,0.1030,0.0788,0.1717,0.0928,0.1140,83.154,81.864
2744,07/27/22 07:30:00 PM,0.000,59.830,68.828,79.567,61.600,0.1560,0.1030,0.0793,0.1722,0.0928,0.1140,81.687,78.602
2745,07/27/22 08:00:00 PM,0.000,59.830,68.698,78.076,64.900,0.1560,0.1030,0.0793,0.1722,0.0928,0.1140,80.625,76.332
2746,07/27/22 08:30:00 PM,0.000,59.830,68.527,77.117,67.700,0.1560,0.1030,0.0793,0.1726,0.0928,0.1140,79.392,74.986
2747,07/27/22 09:00:00 PM,0.000,59.830,68.313,75.551,66.700,0.1560,0.1030,0.0797,0.1722,0.0928,0.1145,77.421,72.826
2748,07/27/22 09:30:00 PM,0.000,59.830,68.099,74.597,68.900,0.1565,0.1030,0.0797,0.1726,0.0933,0.1145,75.724,71.620
2749,07/27/22 10:00:00 PM,0.000,59.830,67.928,72.437,76.100,0.1565,0.1030,0.0801,0.1726,0.0933,0.1149,73.515,69.728
2750,07/27/22 10:30:00 PM,0.000,59.873,67.671,70.716,78.900,0.1565,0.1030,0.0801,0.1730,0.0937,0.1149,71.964,67.842
2751,07/27/22 11:00:00 PM,0.000,59.873,67.500,69.343,82.200,0.1565,0.1030,0.0805,0.1730,0.0937,0.1149,70.887,66.043
2752,07/27/22 11:30:00 PM,0.000,59.873,67.242,67.456,86.700,0.1565,0.1030,0.0810,0.1730,0.0937,0.1149,68.313,64.974
2753,07/28/22 12:00:00 AM,0.000,59.873,67.028,66.087,89.000,0.1565,0.1030,0.0810,0.1730,0.0937,0.1153,67.285,63.433
2754,07/28/22 12:30:00 AM,0.000,59.873,66.814,64.589,90.300,0.1565,0.1030,0.0810,0.1734,0.0937,0.1153,65.273,62.577
2755,07/28/22 01:00:00 AM,0.000,59.873,66.643,65.230,90.500,0.1565,0.1030,0.0814,0.1734,0.0937,0.1153,66.130,62.919
2756,07/28/22 01:30:00 AM,0.000,59.873,66.385,64.117,92.100,0.1565,0.1030,0.0818,0.1734,0.0937,0.1153,65.017,62.062
2757,07/28/22 02:00:00 AM,0.000,59.873,66.214,63.433,92.600,0.1569,0.1030,0.0818,0.1739,0.0941,0.1153,64.247,61.720
2758,07/28/22 02:30:00 AM,0.000,59.916,66.000,62.620,91.900,0.1565,0.1026,0.0818,0.1739,0.0941,0.1157,63.433,60.948
2759,07/28/22 03:00:00 AM,0.000,59.916,65.829,62.362,91.900,0.1569,0.1026,0.0822,0.1739,0.0941,0.1157,63.048,60.517
2760,07/28/22 03:30:00 AM,0.000,59.959,65.658,61.677,92.300,0.1569,0.1026,0.0822,0.1739,0.0941,0.1157,62.962,60.003
2761,07/28/22 04:00:00 AM,0.000,59.959,65.487,61.891,92.300,0.1569,0.1026,0.0827,0.1739,0.0941,0.1157,62.791,59.959
2762,07/28/22 04:30:00 AM,0.000,59.959,65.273,61.804,92.800,0.1569,0.1026,0.0827,0.1743,0.0941,0.1157,62.704,59.830
2763,07/28/22 05:00:00 AM,0.000,59.959,65.145,60.690,93.600,0.1569,0.1026,0.0831,0.1743,0.0941,0.1157,61.547,59.056
2764,07/28/22 05:30:00 AM,0.000,59.959,64.974,60.647,94.100,0.1569,0.1026,0.0831,0.1743,0.0941,0.1157,61.376,59.056
2765,07/28/22 06:00:00 AM,0.000,60.003,64.803,60.948,93.300,0.1569,0.1026,0.0831,0.1743,0.0941,0.1162,61.720,59.272
2766,07/28/22 06:30:00 AM,0.000,60.003,64.632,61.633,92.700,0.1569,0.1026,0.0835,0.1743,0.0945,0.1162,62.875,60.561
2767,07/28/22 07:00:00 AM,0.000,60.046,64.503,64.632,91.400,0.1569,0.1026,0.0835,0.1747,0.0941,0.1162,65.658,64.332
2768,07/28/22 07:30:00 AM,0.000,60.046,64.418,67.158,91.900,0.1569,0.1026,0.0835,0.1747,0.0941,0.1162,68.956,70.459
2769,07/28/22 08:00:00 AM,0.000,60.046,64.332,69.858,78.900,0.1569,0.1026,0.0835,0.1747,0.0941,0.1157,69.942,78.471
2770,07/28/22 08:30:00 AM,0.000,60.046,64.332,73.256,73.900,0.1569,0.1022,0.0835,0.1751,0.0941,0.1157,72.178,92.809
2771,07/28/22 09:00:00 AM,0.000,60.046,64.375,73.040,76.800,0.1569,0.1026,0.0827,0.1751,0.0937,0.1157,71.704,85.172
2772,07/28/22 09:30:00 AM,0.000,60.046,64.459,78.645,71.800,0.1565,0.1022,0.0822,0.1751,0.0937,0.1157,77.509,111.553
2773,07/28/22 10:00:00 AM,0.000,60.046,64.589,80.978,65.900,0.1560,0.1022,0.0818,0.1747,0.0933,0.1153,79.876,111.002
2774,07/28/22 10:30:00 AM,0.000,60.089,64.717,82.620,66.600,0.1560,0.1017,0.0814,0.1743,0.0928,0.1153,81.244,100.908
2775,07/28/22 11:00:00 AM,0.000,60.089,64.931,83.824,63.800,0.1556,0.1013,0.0805,0.1734,0.0924,0.1149,82.396,98.823
2776,07/28/22 11:30:00 AM,0.000,60.089,65.188,83.646,62.400,0.1556,0.1013,0.0801,0.1730,0.0920,0.1149,82.620,92.480
2777,07/28/22 12:00:00 PM,0.000,60.089,65.444,87.436,57.800,0.1552,0.1013,0.0797,0.1730,0.0916,0.1145,85.667,100.756
2778,07/28/22 12:30:00 PM,0.000,60.089,65.829,91.076,54.400,0.1548,0.1009,0.0788,0.1722,0.0911,0.1140,89.316,104.103
2779,07/28/22 01:00:00 PM,0.000,60.089,66.301,90.750,54.700,0.1548,0.1009,0.0784,0.1717,0.0911,0.1140,88.855,102.722
2780,07/28/22 01:30:00 PM,0.000,60.089,66.857,93.375,52.100,0.1548,0.1009,0.0780,0.1713,0.0907,0.1132,91.216,104.463
2781,07/28/22 02:00:00 PM,0.000,60.089,67.456,94.230,50.200,0.1548,0.1009,0.0776,0.1709,0.0907,0.1132,92.433,104.877
2782,07/28/22 02:30:00 PM,0.000,60.089,68.056,94.753,49.000,0.1548,0.1009,0.0771,0.1705,0.0903,0.1132,92.433,114.408
2783,07/28/22 03:00:00 PM,0.000,60.089,68.657,94.181,52.100,0.1548,0.1009,0.0767,0.1705,0.0899,0.1128,92.386,118.828
2784,07/28/22 03:30:00 PM,0.000,60.089,69.213,94.514,54.100,0.1548,0.1009,0.0767,0.1700,0.0899,0.1128,93.328,114.350
2785,07/28/22 04:00:00 PM,0.000,60.089,69.643,93.186,50.600,0.1543,0.1013,0.0763,0.1700,0.0899,0.1123,92.667,100.108
2786,07/28/22 04:30:00 PM,0.000,60.089,69.985,94.323,49.300,0.1548,0.1013,0.0759,0.1696,0.0899,0.1123,94.514,105.813
2787,07/28/22 05:00:00 PM,0.000,60.089,70.243,93.564,48.400,0.1548,0.1013,0.0759,0.1696,0.0899,0.1123,93.234,105.343
2788,07/28/22 05:30:00 PM,0.000,60.089,70.416,92.057,53.600,0.1548,0.1013,0.0759,0.1696,0.0899,0.1123,92.667,99.563
2789,07/28/22 06:00:00 PM,0.000,60.089,70.459,88.993,63.600,0.1543,0.1013,0.0754,0.1692,0.0899,0.1123,92.104,91.355
2790,07/28/22 06:30:00 PM,0.000,60.089,70.416,88.030,54.500,0.1548,0.1017,0.0754,0.1692,0.0903,0.1123,90.379,92.338
2791,07/28/22 07:00:00 PM,0.000,60.089,70.286,82.798,61.100,0.1548,0.1017,0.0754,0.1696,0.0903,0.1123,85.757,81.864
2792,07/28/22 07:30:00 PM,0.000,60.089,70.115,78.777,68.700,0.1552,0.1017,0.0754,0.1696,0.0907,0.1123,81.154,76.986
2793,07/28/22 08:00:00 PM,0.000,60.089,69.858,77.072,71.800,0.1552,0.1017,0.0759,0.1696,0.0907,0.1123,79.261,74.597
2794,07/28/22 08:30:00 PM,0.000,60.089,69.600,76.636,71.200,0.1552,0.1017,0.0759,0.1700,0.0907,0.1128,79.347,73.645
2795,07/28/22 09:00:00 PM,0.000,60.132,69.386,76.507,70.000,0.1552,0.1013,0.0759,0.1700,0.0911,0.1128,79.480,73.213
2796,07/28/22 09:30:00 PM,0.000,60.132,69.129,74.899,73.100,0.1552,0.1013,0.0763,0.1705,0.0911,0.1128,77.378,71.791
2797,07/28/22 10:00:00 PM,0.000,60.132,68.871,75.853,70.600,0.1552,0.1017,0.0767,0.1705,0.0916,0.1132,78.033,72.480
2798,07/28/22 10:30:00 PM,0.000,60.132,68.657,74.381,74.100,0.1552,0.1013,0.0767,0.1705,0.0916,0.1132,77.160,71.231
2799,07/28/22 11:00:00 PM,0.000,60.132,68.400,73.990,75.500,0.1556,0.1013,0.0767,0.1709,0.0916,0.1132,76.246,70.716
2800,07/28/22 11:30:00 PM,0.000,60.174,68.185,73.429,75.500,0.1556,0.1013,0.0771,0.1709,0.0916,0.1136,75.376,69.985
2801,07/29/22 12:00:00 AM,0.000,60.174,68.013,72.221,77.800,0.1556,0.1013,0.0771,0.1709,0.0916,0.1136,73.990,68.785
2802,07/29/22 12:30:00 AM,0.000,60.174,67.798,70.630,82.500,0.1556,0.1013,0.0776,0.1713,0.0916,0.1136,71.661,67.842
2803,07/29/22 01:00:00 AM,0.000,60.174,67.627,70.029,84.600,0.1556,0.1013,0.0776,0.1709,0.0916,0.1136,71.190,67.500
2804,07/29/22 01:30:00 AM,0.000,60.217,67.413,69.042,86.800,0.1556,0.1013,0.0780,0.1713,0.0920,0.1136,70.372,66.515
2805,07/29/22 02:00:00 AM,0.000,60.217,67.242,68.484,87.600,0.1556,0.1013,0.0780,0.1717,0.0920,0.1136,69.643,66.301
2806,07/29/22 02:30:00 AM,0.000,60.217,67.071,67.413,90.100,0.1556,0.1013,0.0784,0.1717,0.0920,0.1136,68.571,65.359
2807,07/29/22 03:00:00 AM,0.000,60.217,66.900,66.985,91.200,0.1556,0.1013,0.0784,0.1717,0.0920,0.1136,67.928,65.017
2808,07/29/22 03:30:00 AM,0.000,60.217,66.729,66.344,92.500,0.1560,0.1013,0.0784,0.1717,0.0920,0.1140,67.242,64.247
2809,07/29/22 04:00:00 AM,0.000,60.260,66.600,66.214,93.400,0.1556,0.1013,0.0788,0.1717,0.0920,0.1145,67.158,63.903
2810,07/29/22 04:30:00 AM,0.000,60.260,66.429,66.515,92.900,0.1560,0.1013,0.0788,0.1722,0.0924,0.1145,67.842,64.033
2811,07/29/22 05:00:00 AM,0.000,60.303,66.301,65.615,94.000,0.1560,0.1013,0.0793,0.1722,0.0924,0.1145,66.686,63.433
2812,07/29/22 05:30:00 AM,0.000,60.303,66.130,65.701,94.400,0.1560,0.1013,0.0793,0.1722,0.0924,0.1145,66.600,63.648
2813,07/29/22 06:00:00 AM,0.000,60.303,66.000,64.888,94.700,0.1560,0.1013,0.0793,0.1726,0.0924,0.1145,65.487,63.390
2814,07/29/22 06:30:00 AM,0.000,60.303,65.872,65.487,95.500,0.1560,0.1013,0.0797,0.1726,0.0924,0.1145,66.429,64.161
2815,07/29/22 07:00:00 AM,0.000,60.303,65.745,67.586,93.800,0.1560,0.1013,0.0801,0.1726,0.0924,0.1145,69.514,67.372
2816,07/29/22 07:30:00 AM,0.000,60.346,65.615,72.523,86.300,0.1560,0.1013,0.0801,0.1726,0.0924,0.1145,72.653,75.810
2817,07/29/22 08:00:00 AM,0.000,60.346,65.574,73.213,83.600,0.1560,0.1009,0.0797,0.1730,0.0924,0.1145,72.783,79.920
2818,07/29/22 08:30:00 AM,0.000,60.346,65.574,75.810,81.300,0.1560,0.1013,0.0793,0.1730,0.0920,0.1145,75.204,94.753
2819,07/29/22 09:00:00 AM,0.000,60.390,65.615,77.727,76.800,0.1560,0.1009,0.0793,0.1730,0.0920,0.1145,75.724,102.367
2820,07/29/22 09:30:00 AM,0.000,60.390,65.745,79.567,74.600,0.1556,0.1009,0.0788,0.1730,0.0916,0.1140,80.096,113.221
2821,07/29/22 10:00:00 AM,0.000,60.390,65.872,83.109,71.900,0.1556,0.1005,0.0784,0.1726,0.0911,0.1140,82.486,113.391
2822,07/29/22 10:30:00 AM,0.000,60.433,66.043,85.712,66.900,0.1552,0.1005,0.0776,0.1722,0.0907,0.1140,84.587,103.640
2823,07/29/22 11:00:00 AM,0.000,60.433,66.258,86.754,63.700,0.1548,0.1005,0.0771,0.1713,0.0903,0.1140,85.667,101.007
2824,07/29/22 11:30:00 AM,0.000,60.433,66.515,88.810,61.600,0.1543,0.1000,0.0767,0.1713,0.0899,0.1132,88.763,98.528
2825,07/29/22 12:00:00 PM,0.000,60.433,66.772,91.495,59.400,0.1543,0.0996,0.0759,0.1705,0.0899,0.1128,90.612,101.912
2826,07/29/22 12:30:00 PM,0.000,60.433,67.158,93.423,56.500,0.1539,0.0996,0.0754,0.1700,0.0890,0.1128,91.870,104.979
2827,07/29/22 01:00:00 PM,0.000,60.433,67.671,94.705,55.100,0.1539,0.1000,0.0750,0.1696,0.0890,0.1123,92.950,105.813
2828,07/29/22 01:30:00 PM,0.000,60.433,68.185,95.567,55.200,0.1539,0.0996,0.0746,0.1688,0.0886,0.1119,94.563,107.073
2829,07/29/22 02:00:00 PM,0.000,60.433,68.785,97.794,52.400,0.1539,0.0996,0.0742,0.1688,0.0886,0.1119,96.724,108.723
2830,07/29/22 02:30:00 PM,0.000,60.433,69.386,97.160,45.800,0.1539,0.0996,0.0742,0.1683,0.0882,0.1115,96.435,116.591
2831,07/29/22 03:00:00 PM,0.000,60.433,69.985,98.971,40.800,0.1539,0.0996,0.0737,0.1679,0.0877,0.1115,97.891,122.914
2832,07/29/22 03:30:00 PM,0.000,60.390,70.543,98.823,39.900,0.1539,0.0996,0.0733,0.1679,0.0877,0.1115,98.087,117.176
2833,07/29/22 04:00:00 PM,0.000,60.390,70.930,97.403,40.800,0.1535,0.0996,0.0729,0.1679,0.0877,0.1111,97.551,103.028
2834,07/29/22 04:30:00 PM,0.000,60.433,71.190,97.939,40.700,0.1535,0.0996,0.0729,0.1675,0.0873,0.1111,97.599,107.974
2835,07/29/22 05:00:00 PM,0.000,60.433,71.447,96.822,46.600,0.1535,0.0996,0.0725,0.1675,0.0873,0.1111,96.966,109.477
2836,07/29/22 05:30:00 PM,0.000,60.433,71.577,95.184,41.800,0.1535,0.0996,0.0725,0.1671,0.0873,0.1107,95.855,103.640
2837,07/29/22 06:00:00 PM,0.000,60.433,71.620,92.057,46.400,0.1539,0.1000,0.0720,0.1671,0.0873,0.1111,93.848,94.609
2838,07/29/22 06:30:00 PM,0.000,60.474,71.533,90.657,50.400,0.1539,0.1005,0.0720,0.1675,0.0877,0.1107,92.480,96.676
2839,07/29/22 07:00:00 PM,0.000,60.474,71.361,85.262,55.200,0.1539,0.1005,0.0720,0.1671,0.0877,0.1111,88.396,84.407
2840,07/29/22 07:30:00 PM,0.000,60.474,71.190,82.931,58.400,0.1539,0.1005,0.0716,0.1675,0.0882,0.1107,85.307,80.845
2841,07/29/22 08:00:00 PM,0.000,60.474,70.930,80.845,62.300,0.1543,0.1005,0.0720,0.1675,0.0882,0.1111,82.085,77.727
2842,07/29/22 08:30:00 PM,0.000,60.474,70.673,78.822,63.800,0.1543,0.1009,0.0720,0.1675,0.0882,0.1111,80.802,75.420
2843,07/29/22 09:00:00 PM,0.000,60.474,70.416,77.684,65.400,0.1543,0.1005,0.0725,0.1679,0.0886,0.1115,80.051,74.381
2844,07/29/22 09:30:00 PM,0.000,60.474,70.158,77.117,68.200,0.1543,0.1005,0.0725,0.1679,0.0890,0.1115,79.041,73.472
2845,07/29/22 10:00:00 PM,0.000,60.517,69.901,76.636,69.300,0.1543,0.1005,0.0729,0.1683,0.0890,0.1115,79.392,73.040
2846,07/29/22 10:30:00 PM,0.000,60.517,69.643,76.158,69.500,0.1543,0.1005,0.0729,0.1683,0.0890,0.1115,78.339,72.178
2847,07/29/22 11:00:00 PM,0.000,60.517,69.386,75.463,71.900,0.1548,0.1005,0.0729,0.1683,0.0890,0.1119,78.251,72.093
2848,07/29/22 11:30:00 PM,0.000,60.561,69.170,75.724,71.700,0.1543,0.1005,0.0733,0.1688,0.0890,0.1115,78.033,72.050
