"Plot Title: slicesm"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 21186454, SEN S/N: 21336768, LBL: 100)","Water Content, m³/m³ (LGR S/N: 21186454, SEN S/N: 21336769, LBL: 100)","Water Content, m³/m³ (LGR S/N: 21186454, SEN S/N: 21336774, LBL: 20)","Water Content, m³/m³ (LGR S/N: 21186454, SEN S/N: 21336781, LBL: 20)"
16854,03/11/23 03:30:01 AM,0.3804,0.3816,0.4586,0.4723
16855,03/11/23 04:00:01 AM,0.3804,0.3816,0.4586,0.4723
16856,03/11/23 04:30:01 AM,0.3798,0.3811,0.4586,0.4723
16857,03/11/23 05:00:01 AM,0.3798,0.3804,0.4586,0.4723
16858,03/11/23 05:30:01 AM,0.3798,0.3804,0.4586,0.4723
16859,03/11/23 06:00:01 AM,0.3798,0.3798,0.4586,0.4723
16860,03/11/23 06:30:01 AM,0.3793,0.3798,0.4579,0.4723
16861,03/11/23 07:00:01 AM,0.3793,0.3798,0.4586,0.4723
16862,03/11/23 07:30:01 AM,0.3787,0.3798,0.4579,0.4716
16863,03/11/23 08:00:01 AM,0.3787,0.3798,0.4572,0.4716
16864,03/11/23 08:30:01 AM,0.3787,0.3793,0.4572,0.4716
16865,03/11/23 09:00:01 AM,0.3787,0.3787,0.4579,0.4716
16866,03/11/23 09:30:01 AM,0.3787,0.3787,0.4579,0.4716
16867,03/11/23 10:00:01 AM,0.3780,0.3787,0.4579,0.4716
16868,03/11/23 10:30:01 AM,0.3780,0.3793,0.4572,0.4716
16869,03/11/23 11:00:01 AM,0.3780,0.3787,0.4579,0.4716
16870,03/11/23 11:30:01 AM,0.3775,0.3787,0.4579,0.4716
16871,03/11/23 12:00:01 PM,0.3775,0.3780,0.4579,0.4723
16872,03/11/23 12:30:01 PM,0.3769,0.3780,0.4579,0.4723
16873,03/11/23 01:00:01 PM,0.3769,0.3775,0.4579,0.4723
16874,03/11/23 01:30:01 PM,0.3762,0.3780,0.4586,0.4723
16875,03/11/23 02:00:01 PM,0.3762,0.3775,0.4586,0.4723
16876,03/11/23 02:30:01 PM,0.3762,0.3775,0.4586,0.4723
16877,03/11/23 03:00:01 PM,0.3758,0.3769,0.4579,0.4723
16878,03/11/23 03:30:01 PM,0.3758,0.3769,0.4579,0.4723
16879,03/11/23 04:00:01 PM,0.3751,0.3775,0.4579,0.4723
16880,03/11/23 04:30:01 PM,0.3751,0.3769,0.4586,0.4723
16881,03/11/23 05:00:01 PM,0.3746,0.3769,0.4586,0.4723
16882,03/11/23 05:30:01 PM,0.3746,0.3762,0.4579,0.4723
16883,03/11/23 06:00:01 PM,0.3746,0.3769,0.4579,0.4723
16884,03/11/23 06:30:01 PM,0.3746,0.3769,0.4579,0.4723
16885,03/11/23 07:00:01 PM,0.3746,0.3769,0.4579,0.4723
16886,03/11/23 07:30:01 PM,0.3746,0.3758,0.4579,0.4723
16887,03/11/23 08:00:01 PM,0.3740,0.3762,0.4586,0.4723
16888,03/11/23 08:30:01 PM,0.3740,0.3762,0.4586,0.4723
16889,03/11/23 09:00:01 PM,0.3740,0.3758,0.4586,0.4723
16890,03/11/23 09:30:01 PM,0.3740,0.3758,0.4579,0.4723
16891,03/11/23 10:00:01 PM,0.3740,0.3751,0.4579,0.4723
16892,03/11/23 10:30:01 PM,0.3740,0.3758,0.4579,0.4723
16893,03/11/23 11:00:01 PM,0.3734,0.3751,0.4586,0.4723
16894,03/11/23 11:30:01 PM,0.3734,0.3758,0.4586,0.4723
16895,03/12/23 12:00:01 AM,0.3734,0.3758,0.4586,0.4723
16896,03/12/23 12:30:01 AM,0.3734,0.3758,0.4586,0.4723
16897,03/12/23 01:00:01 AM,0.3734,0.3751,0.4586,0.4716
16898,03/12/23 01:30:01 AM,0.3734,0.3751,0.4586,0.4716
16899,03/12/23 02:00:01 AM,0.3734,0.3746,0.4586,0.4716
16900,03/12/23 02:30:01 AM,0.3734,0.3746,0.4586,0.4716
16901,03/12/23 03:00:01 AM,0.3734,0.3751,0.4586,0.4716
16902,03/12/23 03:30:01 AM,0.3734,0.3746,0.4579,0.4716
16903,03/12/23 04:00:01 AM,0.3729,0.3751,0.4586,0.4716
16904,03/12/23 04:30:01 AM,0.3729,0.3746,0.4586,0.4716
16905,03/12/23 05:00:01 AM,0.3729,0.3746,0.4586,0.4716
16906,03/12/23 05:30:01 AM,0.3729,0.3746,0.4586,0.4709
16907,03/12/23 06:00:01 AM,0.3729,0.3746,0.4579,0.4716
16908,03/12/23 06:30:01 AM,0.3729,0.3740,0.4586,0.4709
16909,03/12/23 07:00:01 AM,0.3729,0.3746,0.4586,0.4709
16910,03/12/23 07:30:01 AM,0.3729,0.3746,0.4579,0.4730
16911,03/12/23 08:00:01 AM,0.3729,0.3740,0.4586,0.4730
16912,03/12/23 08:30:01 AM,0.3722,0.3746,0.4586,0.4723
16913,03/12/23 09:00:01 AM,0.3722,0.3746,0.4586,0.4723
16914,03/12/23 09:30:01 AM,0.3722,0.3746,0.4593,0.4723
16915,03/12/23 10:00:01 AM,0.3722,0.3746,0.4586,0.4672
16916,03/12/23 10:30:01 AM,0.3722,0.3734,0.4586,0.4665
16917,03/12/23 11:00:01 AM,0.3722,0.3740,0.4593,0.4665
16918,03/12/23 11:30:01 AM,0.3722,0.3740,0.4586,0.4665
16919,03/12/23 12:00:01 PM,0.3722,0.3734,0.4593,0.4665
16920,03/12/23 12:30:01 PM,0.3722,0.3734,0.4586,0.4658
16921,03/12/23 01:00:01 PM,0.3716,0.3740,0.4586,0.4636
16922,03/12/23 01:30:01 PM,0.3716,0.3734,0.4586,0.4629
16923,03/12/23 02:00:01 PM,0.3716,0.3734,0.4593,0.4622
16924,03/12/23 02:30:01 PM,0.3716,0.3734,0.4593,0.4615
16925,03/12/23 03:00:01 PM,0.3716,0.3729,0.4529,0.4615
16926,03/12/23 03:30:01 PM,0.3716,0.3734,0.4521,0.4615
16927,03/12/23 04:00:01 PM,0.3716,0.3734,0.4514,0.4543
16928,03/12/23 04:30:01 PM,0.3716,0.3734,0.4514,0.4521
16929,03/12/23 05:00:01 PM,0.3716,0.3729,0.4507,0.4423
16930,03/12/23 05:30:01 PM,0.3716,0.3734,0.4500,0.4380
16931,03/12/23 06:00:01 PM,0.3716,0.3729,0.4500,0.4367
16932,03/12/23 06:30:01 PM,0.3716,0.3734,0.4493,0.4353
16933,03/12/23 07:00:01 PM,0.3716,0.3734,0.4493,0.4346
16934,03/12/23 07:30:01 PM,0.3716,0.3729,0.4493,0.4332
16935,03/12/23 08:00:01 PM,0.3716,0.3729,0.4486,0.4317
16936,03/12/23 08:30:01 PM,0.3711,0.3729,0.4486,0.4310
16937,03/12/23 09:00:01 PM,0.3716,0.3729,0.4478,0.4298
16938,03/12/23 09:30:01 PM,0.3716,0.3729,0.4478,0.4291
16939,03/12/23 10:00:01 PM,0.3711,0.3722,0.4478,0.4262
16940,03/12/23 10:30:01 PM,0.3716,0.3729,0.4471,0.4250
16941,03/12/23 11:00:01 PM,0.3711,0.3729,0.4478,0.4243
16942,03/12/23 11:30:01 PM,0.3711,0.3729,0.4478,0.4236
16943,03/13/23 12:00:01 AM,0.3711,0.3722,0.4471,0.4214
16944,03/13/23 12:30:01 AM,0.3711,0.3722,0.4471,0.4209
16945,03/13/23 01:00:01 AM,0.3711,0.3729,0.4471,0.4202
16946,03/13/23 01:30:01 AM,0.3711,0.3722,0.4471,0.4195
16947,03/13/23 02:00:01 AM,0.3711,0.3722,0.4457,0.4181
16948,03/13/23 02:30:01 AM,0.3711,0.3729,0.4387,0.4169
16949,03/13/23 03:00:01 AM,0.3711,0.3722,0.4387,0.4155
16950,03/13/23 03:30:01 AM,0.3711,0.3722,0.4380,0.4141
16951,03/13/23 04:00:01 AM,0.3711,0.3722,0.4373,0.4128
16952,03/13/23 04:30:01 AM,0.3711,0.3722,0.4367,0.4114
16953,03/13/23 05:00:01 AM,0.3711,0.3716,0.4360,0.4107
16954,03/13/23 05:30:01 AM,0.3705,0.3722,0.4353,0.4095
16955,03/13/23 06:00:01 AM,0.3711,0.3722,0.4325,0.4069
16956,03/13/23 06:30:01 AM,0.3711,0.3722,0.4317,0.4062
16957,03/13/23 07:00:01 AM,0.3705,0.3722,0.4310,0.4048
16958,03/13/23 07:30:01 AM,0.3711,0.3716,0.4305,0.4041
16959,03/13/23 08:00:01 AM,0.3711,0.3722,0.4298,0.4036
16960,03/13/23 08:30:01 AM,0.3711,0.3722,0.4298,0.4029
16961,03/13/23 09:00:01 AM,0.3711,0.3716,0.4298,0.4036
16962,03/13/23 09:30:01 AM,0.3722,0.3716,0.4305,0.4036
16963,03/13/23 10:00:01 AM,0.3734,0.3722,0.4305,0.4036
16964,03/13/23 10:30:01 AM,0.3758,0.3729,0.4305,0.4036
16965,03/13/23 11:00:01 AM,0.3787,0.3734,0.4305,0.4036
16966,03/13/23 11:30:01 AM,0.3811,0.3746,0.4305,0.4036
16967,03/13/23 12:00:01 PM,0.3840,0.3775,0.4305,0.4036
16968,03/13/23 12:30:01 PM,0.3865,0.3829,0.4305,0.4036
16969,03/13/23 01:00:01 PM,0.3877,0.3877,0.4305,0.4041
16970,03/13/23 01:30:01 PM,0.3883,0.3915,0.4332,0.4062
16971,03/13/23 02:00:01 PM,0.3895,0.3927,0.4360,0.4095
16972,03/13/23 02:30:01 PM,0.3902,0.3939,0.4514,0.4255
16973,03/13/23 03:00:01 PM,0.3902,0.3946,0.4565,0.4723
16974,03/13/23 03:30:01 PM,0.3902,0.3939,0.4565,0.4730
16975,03/13/23 04:00:01 PM,0.3902,0.3934,0.4572,0.4716
16976,03/13/23 04:30:01 PM,0.3895,0.3934,0.4572,0.4737
16977,03/13/23 05:00:01 PM,0.3890,0.3927,0.4572,0.4737
16978,03/13/23 05:30:01 PM,0.3877,0.3927,0.4572,0.4737
16979,03/13/23 06:00:01 PM,0.3872,0.3920,0.4579,0.4737
16980,03/13/23 06:30:01 PM,0.3865,0.3915,0.4572,0.4737
16981,03/13/23 07:00:01 PM,0.3859,0.3902,0.4579,0.4737
16982,03/13/23 07:30:01 PM,0.3859,0.3895,0.4572,0.4737
16983,03/13/23 08:00:01 PM,0.3854,0.3890,0.4579,0.4737
16984,03/13/23 08:30:01 PM,0.3847,0.3883,0.4579,0.4737
16985,03/13/23 09:00:01 PM,0.3840,0.3877,0.4579,0.4737
16986,03/13/23 09:30:01 PM,0.3840,0.3872,0.4579,0.4737
16987,03/13/23 10:00:01 PM,0.3834,0.3865,0.4579,0.4737
16988,03/13/23 10:30:01 PM,0.3834,0.3859,0.4572,0.4745
16989,03/13/23 11:00:01 PM,0.3829,0.3859,0.4579,0.4737
16990,03/13/23 11:30:01 PM,0.3822,0.3854,0.4579,0.4737
16991,03/14/23 12:00:01 AM,0.3822,0.3847,0.4579,0.4745
16992,03/14/23 12:30:01 AM,0.3822,0.3840,0.4579,0.4745
16993,03/14/23 01:00:01 AM,0.3816,0.3840,0.4579,0.4745
16994,03/14/23 01:30:01 AM,0.3816,0.3834,0.4579,0.4737
16995,03/14/23 02:00:01 AM,0.3811,0.3834,0.4579,0.4737
16996,03/14/23 02:30:01 AM,0.3811,0.3829,0.4579,0.4752
16997,03/14/23 03:00:01 AM,0.3804,0.3822,0.4572,0.4752
16998,03/14/23 03:30:01 AM,0.3804,0.3822,0.4579,0.4752
16999,03/14/23 04:00:01 AM,0.3804,0.3822,0.4572,0.4752
17000,03/14/23 04:30:01 AM,0.3798,0.3816,0.4579,0.4752
17001,03/14/23 05:00:01 AM,0.3798,0.3816,0.4579,0.4752
17002,03/14/23 05:30:01 AM,0.3793,0.3816,0.4579,0.4752
17003,03/14/23 06:00:01 AM,0.3793,0.3811,0.4572,0.4752
17004,03/14/23 06:30:01 AM,0.3793,0.3811,0.4579,0.4752
17005,03/14/23 07:00:01 AM,0.3787,0.3804,0.4579,0.4752
17006,03/14/23 07:30:01 AM,0.3787,0.3811,0.4579,0.4752
17007,03/14/23 08:00:01 AM,0.3787,0.3804,0.4579,0.4752
17008,03/14/23 08:30:01 AM,0.3787,0.3798,0.4579,0.4752
17009,03/14/23 09:00:01 AM,0.3780,0.3804,0.4572,0.4752
17010,03/14/23 09:30:01 AM,0.3780,0.3798,0.4579,0.4752
17011,03/14/23 10:00:01 AM,0.3780,0.3793,0.4579,0.4752
17012,03/14/23 10:30:01 AM,0.3775,0.3793,0.4579,0.4752
17013,03/14/23 11:00:01 AM,0.3775,0.3793,0.4572,0.4752
17014,03/14/23 11:30:01 AM,0.3775,0.3793,0.4579,0.4752
17015,03/14/23 12:00:01 PM,0.3775,0.3793,0.4579,0.4752
17016,03/14/23 12:30:01 PM,0.3775,0.3787,0.4572,0.4752
17017,03/14/23 01:00:01 PM,0.3775,0.3787,0.4579,0.4752
17018,03/14/23 01:30:01 PM,0.3769,0.3787,0.4579,0.4752
17019,03/14/23 02:00:01 PM,0.3769,0.3787,0.4579,0.4752
17020,03/14/23 02:30:01 PM,0.3769,0.3787,0.4579,0.4752
17021,03/14/23 03:00:01 PM,0.3762,0.3780,0.4579,0.4752
17022,03/14/23 03:30:01 PM,0.3762,0.3775,0.4579,0.4759
17023,03/14/23 04:00:01 PM,0.3762,0.3775,0.4579,0.4759
17024,03/14/23 04:30:01 PM,0.3762,0.3780,0.4572,0.4752
17025,03/14/23 05:00:01 PM,0.3762,0.3775,0.4579,0.4759
17026,03/14/23 05:30:01 PM,0.3758,0.3775,0.4572,0.4759
17027,03/14/23 06:00:01 PM,0.3758,0.3780,0.4579,0.4752
17028,03/14/23 06:30:01 PM,0.3758,0.3775,0.4579,0.4759
17029,03/14/23 07:00:01 PM,0.3751,0.3775,0.4579,0.4759
17030,03/14/23 07:30:01 PM,0.3751,0.3775,0.4579,0.4752
17031,03/14/23 08:00:01 PM,0.3751,0.3775,0.4579,0.4759
17032,03/14/23 08:30:01 PM,0.3751,0.3775,0.4579,0.4759
17033,03/14/23 09:00:01 PM,0.3751,0.3769,0.4579,0.4759
17034,03/14/23 09:30:01 PM,0.3751,0.3769,0.4572,0.4759
17035,03/14/23 10:00:01 PM,0.3751,0.3769,0.4579,0.4759
17036,03/14/23 10:30:01 PM,0.3751,0.3769,0.4579,0.4759
17037,03/14/23 11:00:01 PM,0.3751,0.3762,0.4586,0.4752
17038,03/14/23 11:30:01 PM,0.3751,0.3769,0.4579,0.4759
17039,03/15/23 12:00:01 AM,0.3746,0.3762,0.4579,0.4759
17040,03/15/23 12:30:01 AM,0.3751,0.3762,0.4579,0.4759
17041,03/15/23 01:00:01 AM,0.3746,0.3762,0.4586,0.4759
17042,03/15/23 01:30:01 AM,0.3746,0.3758,0.4579,0.4759
17043,03/15/23 02:00:01 AM,0.3746,0.3758,0.4579,0.4759
17044,03/15/23 02:30:01 AM,0.3746,0.3762,0.4579,0.4759
17045,03/15/23 03:00:01 AM,0.3746,0.3762,0.4572,0.4759
17046,03/15/23 03:30:01 AM,0.3746,0.3762,0.4579,0.4759
17047,03/15/23 04:00:01 AM,0.3740,0.3762,0.4579,0.4759
17048,03/15/23 04:30:01 AM,0.3746,0.3758,0.4572,0.4759
17049,03/15/23 05:00:01 AM,0.3740,0.3762,0.4579,0.4759
17050,03/15/23 05:30:01 AM,0.3740,0.3758,0.4579,0.4759
17051,03/15/23 06:00:01 AM,0.3740,0.3751,0.4579,0.4759
17052,03/15/23 06:30:01 AM,0.3740,0.3758,0.4579,0.4759
17053,03/15/23 07:00:01 AM,0.3740,0.3758,0.4586,0.4759
17054,03/15/23 07:30:01 AM,0.3740,0.3751,0.4586,0.4759
17055,03/15/23 08:00:01 AM,0.3740,0.3751,0.4579,0.4759
17056,03/15/23 08:30:01 AM,0.3740,0.3746,0.4579,0.4759
17057,03/15/23 09:00:01 AM,0.3740,0.3746,0.4579,0.4759
17058,03/15/23 09:30:01 AM,0.3740,0.3751,0.4586,0.4759
17059,03/15/23 10:00:01 AM,0.3740,0.3751,0.4579,0.4759
17060,03/15/23 10:30:01 AM,0.3740,0.3751,0.4579,0.4759
17061,03/15/23 11:00:01 AM,0.3740,0.3758,0.4579,0.4759
17062,03/15/23 11:30:01 AM,0.3740,0.3746,0.4579,0.4759
17063,03/15/23 12:00:01 PM,0.3740,0.3746,0.4579,0.4759
17064,03/15/23 12:30:01 PM,0.3740,0.3746,0.4586,0.4759
17065,03/15/23 01:00:01 PM,0.3746,0.3751,0.4579,0.4759
17066,03/15/23 01:30:01 PM,0.3746,0.3751,0.4586,0.4766
17067,03/15/23 02:00:01 PM,0.3746,0.3751,0.4586,0.4759
17068,03/15/23 02:30:01 PM,0.3746,0.3746,0.4579,0.4759
17069,03/15/23 03:00:01 PM,0.3740,0.3751,0.4579,0.4759
17070,03/15/23 03:30:01 PM,0.3740,0.3746,0.4586,0.4759
17071,03/15/23 04:00:01 PM,0.3746,0.3751,0.4586,0.4759
17072,03/15/23 04:30:01 PM,0.3740,0.3751,0.4579,0.4759
17073,03/15/23 05:00:01 PM,0.3740,0.3751,0.4579,0.4759
17074,03/15/23 05:30:01 PM,0.3740,0.3751,0.4579,0.4759
17075,03/15/23 06:00:01 PM,0.3740,0.3751,0.4579,0.4759
17076,03/15/23 06:30:01 PM,0.3740,0.3751,0.4579,0.4759
17077,03/15/23 07:00:01 PM,0.3740,0.3746,0.4579,0.4759
17078,03/15/23 07:30:01 PM,0.3740,0.3746,0.4586,0.4759
17079,03/15/23 08:00:01 PM,0.3740,0.3746,0.4579,0.4759
17080,03/15/23 08:30:01 PM,0.3740,0.3746,0.4579,0.4759
17081,03/15/23 09:00:01 PM,0.3740,0.3751,0.4572,0.4759
17082,03/15/23 09:30:01 PM,0.3740,0.3751,0.4579,0.4759
17083,03/15/23 10:00:01 PM,0.3740,0.3746,0.4579,0.4759
17084,03/15/23 10:30:01 PM,0.3740,0.3751,0.4579,0.4759
17085,03/15/23 11:00:01 PM,0.3740,0.3751,0.4579,0.4759
17086,03/15/23 11:30:01 PM,0.3740,0.3751,0.4572,0.4759
17087,03/16/23 12:00:01 AM,0.3740,0.3751,0.4579,0.4759
17088,03/16/23 12:30:01 AM,0.3740,0.3746,0.4579,0.4759
17089,03/16/23 01:00:01 AM,0.3740,0.3746,0.4579,0.4759
17090,03/16/23 01:30:01 AM,0.3740,0.3751,0.4572,0.4759
17091,03/16/23 02:00:01 AM,0.3740,0.3746,0.4572,0.4759
17092,03/16/23 02:30:01 AM,0.3740,0.3746,0.4572,0.4759
17093,03/16/23 03:00:01 AM,0.3740,0.3746,0.4572,0.4759
17094,03/16/23 03:30:01 AM,0.3740,0.3746,0.4572,0.4752
17095,03/16/23 04:00:01 AM,0.3740,0.3746,0.4579,0.4759
17096,03/16/23 04:30:01 AM,0.3734,0.3740,0.4572,0.4759
17097,03/16/23 05:00:01 AM,0.3740,0.3740,0.4572,0.4759
17098,03/16/23 05:30:01 AM,0.3734,0.3746,0.4579,0.4759
17099,03/16/23 06:00:01 AM,0.3734,0.3740,0.4579,0.4759
17100,03/16/23 06:30:01 AM,0.3734,0.3746,0.4572,0.4759
17101,03/16/23 07:00:01 AM,0.3734,0.3740,0.4579,0.4759
17102,03/16/23 07:30:01 AM,0.3734,0.3746,0.4572,0.4759
17103,03/16/23 08:00:01 AM,0.3734,0.3746,0.4579,0.4759
17104,03/16/23 08:30:01 AM,0.3734,0.3740,0.4579,0.4759
17105,03/16/23 09:00:01 AM,0.3734,0.3740,0.4579,0.4759
17106,03/16/23 09:30:01 AM,0.3734,0.3746,0.4579,0.4759
17107,03/16/23 10:00:01 AM,0.3734,0.3740,0.4572,0.4759
17108,03/16/23 10:30:01 AM,0.3734,0.3740,0.4572,0.4759
17109,03/16/23 11:00:01 AM,0.3734,0.3740,0.4572,0.4759
17110,03/16/23 11:30:01 AM,0.3729,0.3740,0.4572,0.4759
17111,03/16/23 12:00:01 PM,0.3729,0.3740,0.4572,0.4766
17112,03/16/23 12:30:01 PM,0.3729,0.3734,0.4579,0.4759
17113,03/16/23 01:00:01 PM,0.3722,0.3734,0.4572,0.4752
17114,03/16/23 01:30:01 PM,0.3722,0.3734,0.4572,0.4752
17115,03/16/23 02:00:01 PM,0.3722,0.3734,0.4579,0.4752
17116,03/16/23 02:30:01 PM,0.3722,0.3734,0.4579,0.4752
17117,03/16/23 03:00:01 PM,0.3716,0.3734,0.4579,0.4759
17118,03/16/23 03:30:01 PM,0.3716,0.3734,0.4579,0.4759
17119,03/16/23 04:00:01 PM,0.3716,0.3729,0.4572,0.4759
17120,03/16/23 04:30:01 PM,0.3716,0.3729,0.4572,0.4759
17121,03/16/23 05:00:01 PM,0.3711,0.3729,0.4572,0.4759
17122,03/16/23 05:30:01 PM,0.3711,0.3729,0.4579,0.4766
17123,03/16/23 06:00:01 PM,0.3711,0.3734,0.4572,0.4766
17124,03/16/23 06:30:01 PM,0.3711,0.3734,0.4579,0.4766
17125,03/16/23 07:00:01 PM,0.3711,0.3729,0.4586,0.4773
17126,03/16/23 07:30:01 PM,0.3711,0.3729,0.4579,0.4773
17127,03/16/23 08:00:01 PM,0.3711,0.3729,0.4586,0.4773
17128,03/16/23 08:30:01 PM,0.3711,0.3722,0.4579,0.4766
17129,03/16/23 09:00:01 PM,0.3711,0.3729,0.4579,0.4759
17130,03/16/23 09:30:01 PM,0.3711,0.3729,0.4579,0.4759
17131,03/16/23 10:00:01 PM,0.3705,0.3729,0.4586,0.4752
17132,03/16/23 10:30:01 PM,0.3711,0.3729,0.4593,0.4752
17133,03/16/23 11:00:01 PM,0.3705,0.3722,0.4593,0.4752
17134,03/16/23 11:30:01 PM,0.3711,0.3722,0.4586,0.4752
17135,03/17/23 12:00:01 AM,0.3705,0.3729,0.4586,0.4752
17136,03/17/23 12:30:01 AM,0.3705,0.3722,0.4586,0.4745
17137,03/17/23 01:00:01 AM,0.3711,0.3722,0.4593,0.4745
17138,03/17/23 01:30:01 AM,0.3705,0.3722,0.4586,0.4745
17139,03/17/23 02:00:01 AM,0.3705,0.3722,0.4593,0.4752
17140,03/17/23 02:30:01 AM,0.3705,0.3722,0.4593,0.4745
17141,03/17/23 03:00:01 AM,0.3705,0.3722,0.4593,0.4694
17142,03/17/23 03:30:01 AM,0.3705,0.3716,0.4593,0.4694
17143,03/17/23 04:00:01 AM,0.3705,0.3722,0.4593,0.4694
17144,03/17/23 04:30:01 AM,0.3705,0.3716,0.4593,0.4687
17145,03/17/23 05:00:01 AM,0.3705,0.3722,0.4593,0.4687
17146,03/17/23 05:30:01 AM,0.3705,0.3722,0.4593,0.4680
17147,03/17/23 06:00:01 AM,0.3705,0.3722,0.4593,0.4665
17148,03/17/23 06:30:01 AM,0.3705,0.3716,0.4600,0.4651
17149,03/17/23 07:00:01 AM,0.3705,0.3722,0.4586,0.4651
17150,03/17/23 07:30:01 AM,0.3705,0.3716,0.4593,0.4644
17151,03/17/23 08:00:01 AM,0.3705,0.3716,0.4593,0.4644
17152,03/17/23 08:30:01 AM,0.3705,0.3722,0.4536,0.4644
17153,03/17/23 09:00:01 AM,0.3705,0.3716,0.4529,0.4636
17154,03/17/23 09:30:01 AM,0.3699,0.3716,0.4507,0.4543
17155,03/17/23 10:00:01 AM,0.3699,0.3716,0.4507,0.4394
17156,03/17/23 10:30:01 AM,0.3699,0.3716,0.4507,0.4367
17157,03/17/23 11:00:01 AM,0.3699,0.3716,0.4500,0.4339
17158,03/17/23 11:30:01 AM,0.3694,0.3716,0.4493,0.4317
17159,03/17/23 12:00:01 PM,0.3699,0.3716,0.4486,0.4291
17160,03/17/23 12:30:01 PM,0.3699,0.3716,0.4486,0.4262
17161,03/17/23 01:00:01 PM,0.3694,0.3716,0.4478,0.4236
17162,03/17/23 01:30:01 PM,0.3694,0.3711,0.4478,0.4214
17163,03/17/23 02:00:01 PM,0.3694,0.3716,0.4471,0.4195
17164,03/17/23 02:30:01 PM,0.3694,0.3711,0.4387,0.4169
17165,03/17/23 03:00:01 PM,0.3688,0.3716,0.4387,0.4148
17166,03/17/23 03:30:01 PM,0.3688,0.3716,0.4373,0.4128
17167,03/17/23 04:00:01 PM,0.3688,0.3711,0.4360,0.4088
17168,03/17/23 04:30:01 PM,0.3688,0.3711,0.4325,0.4069
17169,03/17/23 05:00:01 PM,0.3688,0.3711,0.4317,0.4048
17170,03/17/23 05:30:01 PM,0.3688,0.3705,0.4305,0.4041
17171,03/17/23 06:00:01 PM,0.3688,0.3705,0.4305,0.4036
17172,03/17/23 06:30:01 PM,0.3688,0.3711,0.4298,0.4029
17173,03/17/23 07:00:01 PM,0.3688,0.3705,0.4305,0.4029
17174,03/17/23 07:30:01 PM,0.3688,0.3705,0.4298,0.4029
17175,03/17/23 08:00:01 PM,0.3683,0.3705,0.4298,0.4036
17176,03/17/23 08:30:01 PM,0.3688,0.3711,0.4298,0.4036
17177,03/17/23 09:00:01 PM,0.3683,0.3711,0.4298,0.4036
17178,03/17/23 09:30:01 PM,0.3688,0.3705,0.4298,0.4029
17179,03/17/23 10:00:01 PM,0.3688,0.3711,0.4298,0.4029
17180,03/17/23 10:30:01 PM,0.3683,0.3711,0.4298,0.4022
17181,03/17/23 11:00:01 PM,0.3683,0.3711,0.4298,0.4029
17182,03/17/23 11:30:01 PM,0.3683,0.3705,0.4298,0.4022
17183,03/18/23 12:00:01 AM,0.3683,0.3705,0.4298,0.4029
17184,03/18/23 12:30:01 AM,0.3683,0.3711,0.4298,0.4029
17185,03/18/23 01:00:01 AM,0.3683,0.3705,0.4291,0.4022
17186,03/18/23 01:30:01 AM,0.3683,0.3705,0.4291,0.4029
17187,03/18/23 02:00:01 AM,0.3683,0.3705,0.4291,0.4022
17188,03/18/23 02:30:01 AM,0.3683,0.3699,0.4284,0.4022
17189,03/18/23 03:00:01 AM,0.3688,0.3705,0.4276,0.4016
17190,03/18/23 03:30:01 AM,0.3688,0.3705,0.4284,0.4016
17191,03/18/23 04:00:01 AM,0.3683,0.3705,0.4284,0.4016
17192,03/18/23 04:30:01 AM,0.3683,0.3705,0.4284,0.4016
17193,03/18/23 05:00:01 AM,0.3683,0.3699,0.4269,0.4010
17194,03/18/23 05:30:01 AM,0.3683,0.3699,0.4269,0.4010
17195,03/18/23 06:00:01 AM,0.3683,0.3699,0.4269,0.4010
17196,03/18/23 06:30:01 AM,0.3683,0.3705,0.4276,0.4010
17197,03/18/23 07:00:01 AM,0.3683,0.3705,0.4269,0.4010
17198,03/18/23 07:30:01 AM,0.3683,0.3705,0.4262,0.4010
17199,03/18/23 08:00:01 AM,0.3683,0.3705,0.4262,0.4010
17200,03/18/23 08:30:01 AM,0.3683,0.3705,0.4269,0.4004
17201,03/18/23 09:00:01 AM,0.3683,0.3699,0.4269,0.4010
17202,03/18/23 09:30:01 AM,0.3683,0.3705,0.4269,0.4004
17203,03/18/23 10:00:01 AM,0.3683,0.3694,0.4269,0.4004
17204,03/18/23 10:30:01 AM,0.3683,0.3699,0.4269,0.4004
17205,03/18/23 11:00:01 AM,0.3683,0.3699,0.4269,0.4004
17206,03/18/23 11:30:01 AM,0.3683,0.3705,0.4262,0.4004
17207,03/18/23 12:00:01 PM,0.3683,0.3699,0.4262,0.4004
17208,03/18/23 12:30:01 PM,0.3677,0.3699,0.4262,0.4004
17209,03/18/23 01:00:01 PM,0.3677,0.3699,0.4262,0.4004
17210,03/18/23 01:30:01 PM,0.3677,0.3699,0.4269,0.4004
17211,03/18/23 02:00:01 PM,0.3677,0.3699,0.4269,0.4004
17212,03/18/23 02:30:01 PM,0.3671,0.3699,0.4262,0.4004
17213,03/18/23 03:00:01 PM,0.3671,0.3694,0.4262,0.4004
17214,03/18/23 03:30:01 PM,0.3671,0.3699,0.4262,0.4004
17215,03/18/23 04:00:01 PM,0.3671,0.3694,0.4269,0.4004
17216,03/18/23 04:30:01 PM,0.3671,0.3694,0.4269,0.4004
